"pathway","pvalue","dist"
"M601",0.001,1.5170233262351
"M920",0.001,2.04787991235699
"M27106",0.027,3.36045528029576
"M26910",0.001,2.73100654433228
"M26943",0.001,1.97666707119277
"M934",0.001,2.50878559157112
"M998",1,Inf
"M27098",0.001,2.18869048085936
"M27152",0.003,0.651051228595781
"M26947",0.001,2.95441981898802
"M17694",0.001,1.0690982784714
"M866",0.001,2.74401053197738
"M29839",0.295,2.13596676390812
"M27339",0.556,2.28115511670139
"M907",0.001,1.79334286236729
"M27828",0.001,1.33664759768124
"M3634",0.89,1.50737477818814
"M27434",0.001,1.90058172866841
"M29837",0.001,1.94299584500059
"M780",0.001,3.23506998113802
"M41809",0.98,0.148391409280874
"M749",0.001,0.980881786018698
"M13897",0.001,2.48443417096985
"M27485",0.001,1.58947248948073
"M27454",0.001,0.667941378331691
"M902",0.44,2.72793669483697
"M27480",0.001,1.06489494923642
"M840",0.001,1.53907795841388
"M27379",0.126,2.30635836402391
"M27619",0.346,2.43008230941325
"M27708",0.001,2.31731869995018
"M27396",0.001,2.04218590377217
"M27838",0.015,2.97115529988787
"M26991",0.001,3.23288678630261
"M897",0.001,0.492006396671239
"M820",0.001,0.98113102771548
"M16312",0.001,0.154329405417548
"M27937",0.001,2.29745871517097
"M4953",0.163,2.69009583156714
"M758",0.001,0.789476878459349
"M27466",0.001,2.9552208089097
"M19832",1,0.322795626263258
"M27542",0.034,3.23768778791602
"M29830",0.001,0.915947354490548
"M27084",0.001,3.22279578119478
"M27087",0.001,3.36049392833892
"M797",0.001,1.90580236564596
"M27321",0.001,0.957811097536175
"M27188",0.001,0.116209981647195
"M11725",0.001,1.34056659986365
"M27288",0.001,0.222047742526123
"M784",0.001,2.13471494943038
"M27182",0.001,2.97273658148274
"M27166",0.001,2.63209474023269
"M17879",0.001,1.59426072285141
"M19248",0.001,0.452482652424511
"M16227",0.001,2.40813571745169
"M29814",0.001,3.35040292323108
"M29701",0.001,3.31238837872703
"M9694",0.001,3.29273338733893
"M678",0.001,1.47686293307556
"M41837",0.001,0.171119559095772
"M27621",0.392,2.97485574638187
"M27681",0.552,2.46298293670979
"M27558",0.001,1.47997652030062
"M27935",0.001,0.099307015238687
"M27096",0.172,2.89478794793624
"M559",0.001,2.65621649129199
"M1078",0.001,2.9415743374674
"M27363",0.054,3.36045528029576
"M10546",0.001,2.73914509901637
"M27773",0.381,2.88102605017617
"M26926",0.001,3.23506998113802
"M651",0.001,2.30803136672373
"M27164",0.001,2.48008890873164
"M15303",0.001,0.0820563075954157
"M8245",0.001,3.3129317581892
"M1044",0.001,3.30227315727933
"M837",0.001,2.29107429052776
"M26907",0.001,2.18829994659528
"M27818",0.001,1.72717930267506
"M808",0.001,1.65438040464596
"M18334",0.001,1.68541784675102
"M16289",0.011,1.96879246156547
"M27113",0.019,2.70287466377342
"M27193",0.001,3.32422133734952
"M938",0.001,0.330955607641037
"M6591",0.036,3.23768778791602
"M27484",0.001,0.194802386823634
"M27103",0.001,0.474328007269205
"M29668",0.001,3.29652393768638
"M27812",0.002,1.67712672798052
"M889",0.001,2.94522425044469
"M26982",0.001,3.32668407762128
"M5650",0.002,1.32291849322786
"M27591",0.001,2.91646729877131
"M27483",0.001,2.742184867643
"M751",0.004,1.21713555077428
"M27656",0.001,2.31274080126579
"M512",0.001,0.766744020283908
"M2843",0.001,0.304469005265218
"M27258",0.001,3.29065306512553
"M27697",0.001,0.170485403334304
