"pathway","pvalue","dist"
"M41732",0.001,2.63896796801426
"M27195",0.001,2.97416858865182
"M27187",0.001,0.498401255152957
"M27744",1,Inf
"M29825",0.001,2.22127483640028
"M511",1,Inf
"M27811",0.001,0.87380543246908
"M27202",1,Inf
"M39002",0.001,2.21202524385203
"M604",0.001,1.29011494836469
"M27530",0.001,1.07024690781377
"M27792",0.001,1.08465399513877
"M27613",1,Inf
"M27918",0.001,1.87863422978993
"M27532",0.001,1.14383764824964
"M27533",0.001,1.14383764824964
"M29851",0.001,2.63125022499372
"M618",0.001,0.743494862252118
"M29849",0.001,1.54958097910029
"M27246",1,Inf
"M27864",0.001,2.01462913142466
"M635",0.001,0.576617619152653
"M27443",0.001,0.694928839559364
"M27342",1,Inf
"M27536",0.001,0.650910594162973
"M12256",0.002,1.38599492033031
"M27405",0.001,1.5405356352331
"M27440",0.01,0.222714041813297
"M3158",0.93,0.0496653493447738
"M553",0.001,0.517379427100465
"M29742",0.002,0.361096481824574
"M27647",1,Inf
"M2049",0.001,0.726425567738884
"M27340",0.001,2.5449533015238
"M5988",1,0.198962531039478
"M13881",0.001,0.820108644018585
"M1021",0.001,0.776542935850697
"M567",1,Inf
"M633",0.001,1.1468952106204
"M514",0.001,2.3369652604651
"M27045",0.003,1.67461718448187
"M27245",0.001,2.89719486869595
"M41731",1,Inf
"M29841",0.001,0.206112590653881
"M554",0.001,1.18812082116684
"M29594",1,Inf
"M27200",0.988,0.504258476618403
"M26980",1,Inf
"M27225",1,Inf
"M547",0.001,1.13146487655074
"M1041",0.004,0.201639214635208
"M27404",0.221,1.52605068530283
"M608",0.01,0.194469725489433
"M27403",0.001,2.32221752668141
"M27168",0.001,1.04594931549094
"M29616",0.001,0.774373570706433
"M27323",0.017,0.680087457408365
"M27237",0.026,1.07257434018389
"M29815",1,Inf
"M10189",0.94,0.075641473516455
"M27736",1,Inf
"M1429",0.001,1.20463745851716
"M29823",0.097,1.81349742379181
"M27141",1,Inf
"M27871",0.092,0.147989319436122
"M27136",1,Inf
"M1025",0.01,0.839176033409892
"M27670",0.133,1.54144328671873
"M17842",1,Inf
"M616",0.001,0.804646593726231
"M5967",0.918,0.963981831729657
"M27074",1,Inf
"M1926",0.565,1.08929564646805
"M27373",1,Inf
"M27052",0.001,1.93299379756688
"M27295",0.001,0.561192014077239
"M27718",1,Inf
"M27137",1,Inf
"M27138",1,Inf
"M1090",0.001,0.820928058221117
"M14857",0.001,0.578950823180795
"M684",0.152,1.42071727816891
"M27053",0.001,1.51413165716791
"M27643",0.001,0.488554640633381
"M27217",0.001,0.820302430995399
"M26961",1,Inf
"M656",0.001,2.53749205594274
"M653",0.001,1.21105864243221
"M26963",1,Inf
"M639",0.142,0.973023350719318
"M655",0.026,1.92914351089291
"M27531",0.001,0.916654765953997
"M645",0.001,1.56158493565866
"M27051",0.215,2.31660048406241
"M27375",1,Inf
"M1016",0.001,1.74996770397044
"M27149",0.001,1.81030311276769
"M813",1,Inf
"M27214",1,0.0437148920911535
"M932",1,Inf
"M892",0.834,0.533179003211253
"M556",0.002,2.61298941372378
"M27023",0.001,2.04758193271686
"M508",0.001,0.449627979728265
"M526",0.057,2.00925843970001
"M27762",0.001,1.02016800942993
"M852",0.001,1.298907954314
"M27766",0.086,1.74940375871684
"M27748",0.002,0.314896419006473
"M27174",1,Inf
"M646",0.001,0.760535936036789
"M1063",0.991,1.12370523028512
"M27183",1,Inf
"M27884",0.001,3.0122275834876
"M11362",0.001,0.857107748732944
"M11932",0.001,2.03779798776838
"M17967",0.002,2.1066573306144
"M662",0.001,0.318024096786729
"M27020",0.001,3.05379125436573
"M27474",0.001,0.464758499955339
"M861",0.001,1.42468450778066
"M27435",0.001,2.98408164537631
"M27471",0.001,0.408785971989116
"M27630",0.09,1.95526925618077
"M27634",0.001,1.86995792394986
"M27631",1,Inf
"M27499",0.003,0.62772431772796
"M18647",1,Inf
"M15381",0.01,0.191781579071484
"M27628",0.068,1.48878410671144
"M5224",0.01,0.181408181162893
"M27635",0.001,2.02151334509949
"M27743",0.535,0.460622505736723
"M27653",0.001,1.00744433639535
"M27633",0.001,1.41684444341944
"M953",0.001,2.18729012827866
"M27629",0.001,1.45119334915957
"M967",0.001,2.90716570798956
"M593",0.001,1.89115049980632
"M1000",0.001,3.02320003910371
"M936",0.001,2.1967378823708
"M27099",0.97,0.0662775504957301
"M7223",0.001,1.1814480792513
"M940",0.001,1.48485459355326
"M7494",0.99,0.050344531854738
"M5488",0.001,2.67847392331539
"M27614",0.001,0.739371203468635
"M26940",0.001,3.06070210242673
"M27549",0.002,1.16435135407064
"M26939",0.008,1.91197229183444
"M665",0.001,0.578627954225211
"M27438",0.001,2.36415189866938
"M27008",1,Inf
"M3574",0.001,0.144435804430219
"M27145",0.005,0.462866477320841
"M27862",0.001,0.360797805343138
"M27757",0.005,0.723470786290874
"M27393",0.306,1.71319528255461
"M27538",0.001,2.16252126293659
"M39008",0.001,1.96352303626754
"M27322",0.001,0.567312812066487
"M27943",0.001,0.796424971571949
"M27713",0.001,1.17269712770917
"M27394",0.001,1.03196123718692
"M39014",0.97,0.950529148865472
"M27027",1,Inf
"M27495",0.001,0.316720963790985
"M41730",0.98,0.743658302321024
"M27334",1,1.27919052004626
"M26899",0.001,3.05387635438157
"M29748",0.001,0.844501406685648
"M27826",0.001,0.865708891621541
"M27067",0.001,2.36822950078117
"M991",0.001,1.60698014330515
"M27728",1,Inf
"M823",0.235,0.407529797609773
"M27688",1,Inf
"M881",1,Inf
"M619",1,Inf
"M10064",0.91,1.38007681080582
"M27856",0.065,0.991676862122619
"M15514",0.71,0.0648661907863328
"M964",0.001,2.42475764771057
"M27610",1,Inf
"M27226",0.001,0.421710840152926
"M27786",0.89,0.084940168222646
"M27607",1,Inf
"M27618",0.001,0.405234539508887
"M27684",0.01,0.236002759198562
"M456",0.001,1.62513905501132
"M27372",0.001,2.99505410099242
"M27241",1,Inf
"M27834",1,Inf
"M539",0.001,0.612068693554859
"M1084",1,Inf
"M838",1,Inf
"M516",0.01,0.313077610180554
"M27320",0.001,2.90436524910072
"M27420",1,Inf
"M27430",1,Inf
"M510",0.001,2.26014525761051
"M27677",1,Inf
"M27431",0.577,0.864071576384335
"M26897",0.001,1.24937694605997
"M27600",1,Inf
"M27423",0.001,1.54267211439979
"M27088",1,Inf
"M27092",1,Inf
"M27422",0.001,1.00828170349293
"M538",0.002,1.13028829519596
"M10294",0.001,0.340615224743369
"M27760",1,Inf
"M27761",1,Inf
"M27239",1,Inf
"M27730",1,Inf
"M933",0.001,1.89449860106396
"M603",1,Inf
"M5372",1,Inf
"M27479",0.001,2.63431423182622
"M27413",0.001,2.37438059061643
"M832",0.873,1.96397783794339
"M39879",1,Inf
"M27357",1,Inf
"M27552",0.001,0.73308036437839
"M39883",1,Inf
"M27602",0.001,0.369703320391816
"M26978",0.001,1.67684551088638
"M27158",0.001,0.572699122846375
"M40056",0.045,0.851333841572277
"M40054",0.001,1.22991271570805
"M39890",0.009,1.48480530138564
"M39574",0.001,1.09214183113614
"M39680",0.697,1.6171274752212
"M27077",0.001,0.139883894815863
"M39860",0.915,0.483179393691933
"M39874",1,Inf
"M42576",0.001,2.93264676263048
"M39551",1,Inf
"M39816",0.014,3.03363014887592
"M40060",0.761,1.43835416672442
"M39331",1,Inf
"M39757",1,Inf
"M27623",0.001,0.904386586120678
"M39749",1,Inf
"M39443",0.937,1.3043370695575
"M39556",0.006,1.24545058693215
"M27012",0.001,0.134937324800614
"M39787",1,0.183212243689346
"M39357",0.327,0.521090168751808
"M39398",0.675,0.466284630006091
"M42541",0.097,1.13857956422035
"M42560",0.034,1.5755664489084
"M39550",1,Inf
"M40057",0.001,0.356641432399492
"M39515",1,Inf
"M27013",0.018,0.12389327419146
"M40052",0.999,0.168743823280861
"M39450",0.001,1.47239108514351
"M39615",0.138,0.718748369995992
"M27578",0.07,0.061822490018744
"M1008",0.347,0.58782433862812
"M39503",0.001,0.636845186479496
"M39688",0.225,0.30507923639574
"M39871",1,Inf
"M27395",0.001,1.62808487183121
"M39338",0.01,0.0889814505541337
"M39326",1,Inf
"M39344",1,Inf
"M39518",0.001,0.409123451987851
"M39433",0.001,0.570997306920651
"M39841",0.143,1.75080793104605
"M40064",0.004,2.28335674112009
"M39842",1,Inf
"M39532",0.002,0.716496536978176
"M39661",0.003,0.321079395520758
"M39624",0.865,1.52633963979572
"M39378",1,Inf
"M39519",1,Inf
"M26954",0.001,0.186715933108252
"M39630",0.001,0.220367780337317
"M39776",0.001,0.347039044576342
"M39480",0.003,0.797481140141049
"M39743",1,Inf
"M39840",0.001,2.41917359886696
"M39545",0.001,1.67010244822659
"M39843",0.001,1.45089336417031
"M39676",0.001,1.88074926267447
"M39686",0.001,1.67268733974016
"M39861",0.001,0.928249316877242
"M40047",0.468,0.497553889850828
"M39904",0.001,1.54370443628088
"M39681",0.175,1.01666637120528
"M39462",0.002,0.350961264394996
"M39723",0.03,1.85750122404389
"M39528",1,Inf
"M4052",0.001,0.500751542955806
"M39589",1,Inf
"M39733",0.001,1.98945326580771
"M42542",0.01,0.691064252874561
"M39792",0.001,0.96712896756267
"M109",0.001,1.96627074300199
"M39523",0.002,0.678221056386866
"M39809",1,Inf
"M39505",0.001,0.130564769666976
"M39848",1,Inf
"M27458",0.001,2.14689926902583
"M27030",0.001,1.54553889279589
"M39815",1,Inf
"M961",0.01,0.31393381551196
"M39734",0.99,0.0691691471695561
"M39691",0.51,0.0568970269508111
"M39605",1,0.0445233931028554
"M39502",0.001,0.927257948256182
"M39655",0.001,0.788092877420105
"M42546",0.029,1.60303487452154
"M39476",0.632,1.19687385902977
"M42555",0.001,0.947773386597717
"M39868",1,Inf
"M39685",0.258,0.160928697139526
"M39790",0.003,1.81056344115779
"M39604",0.001,2.62069922936954
"M27606",0.001,0.720214353805096
"M39711",1,Inf
"M39348",1,Inf
"M39689",1,Inf
"M39349",0.097,0.478510197247071
"M39391",0.186,1.65218909500834
"M39638",1,Inf
"M39364",1,Inf
"M39527",0.083,2.30126350118672
"M39665",0.001,1.96681505132792
"M39875",0.658,1.12929338034372
"M39777",0.001,2.58066768138704
"M40048",1,0.724537328463624
"M973",0.001,1.1564258139461
"M39570",0.001,0.103496215912691
"M39495",1,Inf
"M893",0.003,0.957726610130373
"M39622",1,Inf
"M39580",1,Inf
"M42571",0.001,0.437694934936194
"M39419",1,Inf
"M39410",0.001,1.32860921951023
"M40049",0.01,1.68017699510969
"M39677",1,Inf
"M39420",0.001,0.378748599467589
"M39668",0.001,2.64809232151507
"M27398",0.001,1.84499403160881
"M39490",0.005,1.10783536806122
"M39851",0.893,1.32939358251639
"M39575",1,0.21166615442886
"M39756",0.001,1.45233728841063
"M39400",0.07,0.0981780528194071
"M39858",0.003,1.18547221145377
"M39853",0.001,0.547889305519505
"M39382",0.002,1.39069658939835
"M39651",0.524,0.955457841285879
"M27576",0.001,0.589271603057613
"M39884",0.001,0.424554100434914
"M39837",0.001,0.901109660718231
"M42535",0.001,0.324688951309903
"M39901",0.001,0.763709082428196
"M39646",0.001,0.424554100434914
"M39581",0.05,0.10593690853051
"M39424",1,Inf
"M39564",0.013,1.6761862469496
"M39496",1,Inf
"M27238",0.001,2.09513165574051
"M39481",1,Inf
"M39591",0.953,0.154742485806053
"M39828",0.001,0.790306533915004
"M39700",0.001,0.147293362188003
"M39687",0.001,1.27715245758281
"M39590",0.298,0.389868930997804
"M39672",0.003,0.836722673960419
"M39578",1,Inf
"M39664",0.001,0.559914622536289
"M39714",0.792,0.92749706658184
"M39444",1,0.685695453941502
"M39735",0.681,1.13426600868245
"M42559",0.001,1.67223580128695
"M42551",0.001,2.96999895457515
"M42564",0.001,1.8501334228308
"M42574",0.001,2.12355893595459
"M42552",0.001,2.12355893595459
"M39717",1,Inf
"M42537",0.005,1.06199429568996
"M39649",0.001,0.176470710304181
"M39800",0.001,1.96105007824292
"M42570",0.158,1.2369428263745
"M39516",0.001,0.908253607268036
"M39440",0.014,0.694385233716778
"M39862",1,Inf
"M39569",0.001,0.717480815338553
"M40063",1,Inf
"M39838",0.001,1.28404806580391
"M594",0.001,0.533162313224397
"M39598",0.001,0.37966345456519
"M39396",1,Inf
"M39612",0.067,0.686779114747223
"M42579",1,Inf
"M42573",1,Inf
"M39768",0.996,0.359426230828482
"M39609",0.001,0.995615207399598
"M39596",0.001,0.65357216144418
"M42550",1,Inf
"M39369",1,Inf
"M39758",0.001,0.482047996433005
"M39744",0.001,0.646794050282044
"M40039",0.836,1.21622432705411
"M39673",0.012,0.301974285708069
"M39347",0.001,1.00442307327864
"M39606",0.044,0.498970887139514
"M39814",0.079,1.13950446881657
"M39617",0.047,0.401392380269934
"M39497",0.025,0.718001261784227
"M39647",1,Inf
"M42577",1,Inf
"M39334",0.99,0.0505825387018767
"M39891",0.883,0.626846246479985
"M39372",1,Inf
"M39405",1,Inf
"M40042",0.962,0.785533723574928
"M39375",0.001,0.29170337081798
"M39654",0.001,0.448485463154886
"M39866",0.01,0.219412880672266
"M29614",0.93,0.0671707196884087
"M40053",0.001,1.98719518424459
"M39397",1,Inf
"M39592",0.852,0.932859595783828
"M39362",0.256,1.07785136150506
"M39388",0.001,2.03477176168607
"M39832",0.007,1.47671629995042
"M39404",1,Inf
"M39329",0.001,0.1271206219967
"M39526",0.001,2.58107130272537
"M39472",0.02,1.73656716096425
"M40041",0.104,1.30171660919094
"M39675",1,Inf
"M39595",0.001,0.855218204402033
"M39610",0.011,1.30235418428766
"M39813",0.002,1.05649617799359
"M42578",0.805,0.816312279475944
"M39593",0.006,0.9112531315754
"M39366",0.508,0.659242099048513
"M39706",0.329,0.708676664164981
"M39900",0.128,2.30893199262456
"M39751",0.814,1.00645748796898
"M39394",1,Inf
"M39530",0.001,0.391420296548754
"M39339",0.001,0.668334320672745
"M39821",0.581,0.867352269586431
"M39880",0.001,0.206728520728213
"M39465",0.004,0.282635780315862
"M39712",0.001,3.01982835274222
"M39902",0.001,1.67203298550773
"M39674",1,Inf
"M39634",1,Inf
"M39359",1,Inf
"M39399",0.124,1.388649533858
"M39903",0.001,3.0338003489076
"M39713",0.001,0.963047954556046
"M39796",1,Inf
"M39413",0.001,0.491160839748795
"M39441",0.001,0.160226279649797
"M39560",0.001,0.900597938308288
"M39908",0.02,0.448418728052348
"M39499",0.001,1.24872235839203
"M39644",0.001,2.11384239580374
"M39381",0.913,1.17760868376146
"M39374",0.091,0.204488672111518
"M39748",0.001,1.50030380809666
"M42545",0.012,2.04006594393673
"M39641",0.001,1.44247632162717
"M39737",0.001,1.59676030228284
"M39817",0.049,0.70002209182736
"M39830",0.059,0.159207889456261
"M39801",0.98,0.0537479259606523
"M39537",1,Inf
"M39521",0.001,0.938454828033599
"M39447",1,Inf
"M39656",0.006,0.307529717534588
"M39383",0.001,0.285079311207365
"M39586",0.536,1.07648316317263
"M39786",0.039,1.65758653314293
"M42549",1,Inf
"M39623",0.003,1.09260685333993
"M39909",0.001,0.555945674773514
"M39409",1,Inf
"M39484",0.006,1.48392629310798
"M39323",0.99,0.0747434370667329
"M39611",1,Inf
"M39899",0.001,0.878364579822086
"M39660",1,Inf
"M39839",0.001,0.653135404644567
"M39827",0.001,2.36540075201598
"M42530",0.001,1.88110121619762
"M39620",0.014,1.68952479047984
"M39836",1,Inf
"M42543",1,Inf
"M39804",0.711,0.0685926763701128
"M40055",0.001,1.36885481488136
"M39889",1,Inf
"M39539",0.033,2.31660048406241
"M39770",0.001,0.313515442003786
"M39517",0.001,2.11239063128981
"M39905",0.002,0.600011907357289
"M39628",0.001,0.603954723333774
"M39402",0.01,0.120545059255354
"M39430",0.989,0.752996603606453
"M39701",0.005,1.95657678269914
"M27666",0.001,0.2815227383997
"M39482",0.95,0.0585859261862368
"M39536",0.001,0.47446327339193
"M39762",0.001,0.870697754682731
"M39716",0.001,0.343428763769134
"M39896",1,Inf
"M39477",0.001,0.872165056584324
"M39327",0.005,2.0859482816351
"M39708",1,Inf
"M39534",0.059,1.84504555605514
"M39435",0.002,0.214600730920504
"M39835",0.001,0.386789592679114
"M39823",0.001,0.176954540852819
"M39582",0.003,1.84171335098496
"M39907",0.994,1.48944597671982
"M39552",0.005,1.95470980869151
"M39455",0.001,0.852220302496514
"M39739",0.001,0.314479671478263
"M39882",0.001,1.73521970867573
"M39418",0.011,1.06810509139075
"M39392",0.001,0.345227249645292
"M39854",0.001,1.1562076860462
"M39652",0.23,0.891492331403201
"M39459",1,Inf
"M39844",1,Inf
"M39747",0.007,2.1273322166726
"M39361",1,Inf
"M39401",0.924,0.32203134860645
"M39367",0.001,0.887902613230432
"M39493",1,Inf
"M39741",0.001,2.5449533015238
"M39856",0.835,0.21308967344747
"M39829",0.001,0.481689425131576
"M27784",0.001,0.396539541196843
"M39463",0.001,1.98854939072071
"M39543",0.001,0.16485019226646
"M39492",0.001,0.335475951596628
"M39720",0.001,0.244474153088105
"M42544",0.001,2.95619715844145
"M39346",0.726,0.10242592177492
"M39332",1,Inf
"M39808",0.003,1.1668683775982
"M39546",1,0.16165113589068
"M39412",1,Inf
"M39421",0.001,1.49512941337266
"M39594",0.001,0.454012339526015
"M39425",0.002,1.20146720309034
"M39376",0.001,2.95619715844145
"M39731",0.001,0.303476931887352
"M39892",0.001,2.18083709561683
"M944",0.001,0.238250381325241
"M40043",1,Inf
"M39544",0.001,1.35600184123979
"M39426",0.001,0.264545682058173
"M39565",0.001,1.22480029774193
"M39566",0.017,0.285980611656223
"M39365",0.001,2.00324960626294
"M39781",1,Inf
"M39683",0.003,0.625609618861553
"M40066",0.001,0.984552404559107
"M39724",1,Inf
"M39478",0.044,2.09630280612475
"M39648",1,Inf
"M39755",0.001,1.01386935958769
"M39588",0.001,0.424297664696659
"M39541",0.047,1.49675114312008
"M40059",0.976,1.22349395872844
"M39439",0.929,1.53209766768815
"M39704",0.203,0.808038835983456
"M39633",1,Inf
"M39881",0.001,0.710376226884571
"M39487",0.001,2.09931734830576
"M39637",0.001,0.889393780978976
"M39354",0.001,1.00834724290614
"M39826",0.001,0.305186682441326
"M39857",0.001,0.475572093070351
"M39512",0.023,2.17066472256172
"M39627",0.001,0.290095038789215
"M40045",1,Inf
"M39325",0.001,2.01625164835934
"M39479",0.002,1.60569457521748
"M39895",0.001,2.35880802293398
"M39864",0.001,0.720977961996738
"M39343",1,Inf
"M39715",0.001,0.545492059502015
"M42528",1,Inf
"M39894",0.975,1.63416120314864
"M39494",0.002,1.96169591701353
"M39798",0.001,0.762296958579207
"M39531",0.983,0.965785247177932
"M39506",0.001,0.550736570102622
"M42566",1,Inf
"M39788",0.001,0.648100145016987
"M42569",0.98,0.0763945761832679
"M39695",0.001,0.425752628798726
"M39469",1,Inf
"M39389",1,Inf
"M39572",0.001,0.837900485063359
"M42548",0.001,0.353381366666084
"M39761",0.003,1.38295617301496
"M39722",0.001,0.254354084720347
"M39657",0.999,1.03218157084047
"M39488",1,Inf
"M39571",0.001,0.956726485499281
"M39448",0.008,0.306897279231417
"M39663",1,1.03393896312424
"M39775",1,Inf
"M39789",0.001,1.99267608121598
"M39780",0.001,2.27118095617947
"M39698",0.001,0.683218318111787
"M39428",1,0.0559720593317246
"M39782",0.001,0.335724065515419
"M39599",1,Inf
"M39694",1,Inf
"M39471",0.001,1.30265544276646
"M39727",0.39,0.656008143657197
"M39597",1,0.0398619566564016
"M39390",1,Inf
"M39458",0.987,1.15224394762795
"M39603",0.035,1.7041347063848
"M39563",0.002,0.351109580086132
"M42538",0.104,2.60213552061621
"M39473",1,Inf
"M42572",0.748,0.177376914298276
"M39811",0.001,0.930709134233022
"M39785",0.001,2.30309103526614
"M39540",0.001,0.37960119834467
"M39602",0.001,0.838718309248649
"M42557",0.04,0.2117260477461
"M39340",0.975,0.742297010903421
"M39454",0.001,0.299241131430363
"M39754",0.001,1.3774771420994
"M42568",0.001,0.310868409161102
"M39645",0.001,1.03920673596254
"M39653",0.001,1.49272975969594
"M42533",0.001,0.976695263337417
"M39335",0.003,0.530367814548089
"M39876",0.001,1.98997300267658
"M39846",0.001,1.94693367953914
"M39461",0.034,1.14106595484424
"M39568",0.001,0.299296692909027
"M39659",0.032,0.434385270157731
"M39342",1,Inf
"M39906",1,Inf
"M40062",1,0.481419898524073
"M27785",0.001,0.119740713414051
"M42529",1,Inf
"M39763",0.001,1.32142742208434
"M39709",0.001,1.21712261409944
"M39707",0.194,0.809130352380935
"M39750",0.001,1.28000846017949
"M39618",0.003,1.64769480094506
"M39877",0.001,0.372241368594327
"M39740",0.004,0.286469544924395
"M39576",0.01,0.893423112239867
"M39345",0.011,1.01411970368828
"M39795",0.001,1.60576038433248
"M39529",0.001,1.336793486854
"M39807",0.007,1.51805031347161
"M39547",0.094,1.13466992915543
"M39542",0.001,1.01238157407614
"M39567",0.243,1.29972297926387
"M39852",0.004,0.236193214086504
"M39579",0.999,0.74729128881488
"M39427",0.001,1.12001502519823
"M42534",0.917,0.90671703222846
"M42532",0.506,1.12744543993471
"M39350",0.001,0.602054659994899
"M39445",0.001,0.914251987169825
"M42531",0.001,1.46762682616957
"M39636",0.039,0.7048524523895
"M39355",0.998,0.709084193647448
"M39548",1,Inf
"M39865",0.001,1.15989002547976
"M39625",0.001,0.151970888144103
"M39855",0.001,2.03430097085173
"M39765",0.819,1.28615723715268
"M39873",0.002,1.76287587960438
"M39766",0.001,1.06173054110773
"M42567",0.114,1.95347502047774
"M39682",0.001,0.297174580889992
"M39812",0.001,0.664685825529068
"M39408",0.001,1.92814050914964
"M39616",0.001,0.676777429340126
"M40051",0.024,1.17019158100312
"M39386",0.001,0.858131471586862
"M26975",1,Inf
"M6729",1,Inf
"M39893",0.001,0.88944591606241
"M39533",0.004,1.20558746277609
"M39772",0.001,2.11324376159769
"M39525",0.01,1.69324983112567
"M39403",0.077,0.246062704181134
"M39438",0.001,0.320236995147445
"M39486",1,Inf
"M40065",0.001,1.78085249061888
"M39794",0.001,1.77696342046458
"M39639",0.002,1.09012280091338
"M39759",0.112,0.541382165922225
"M39845",0.001,0.869254815583835
"M40050",1,Inf
"M39867",1,Inf
"M42561",1,Inf
"M39384",0.016,1.20321182544062
"M39524",0.001,0.698782951729727
"M42581",1,Inf
"M39897",0.001,2.67968247210105
"M39797",1,Inf
"M39745",0.001,0.839645932579354
"M42556",0.087,2.29359500974887
"M39824",0.001,0.525985574049834
"M39520",0.67,0.0803052743456717
"M39553",0.001,0.203324578562354
"M39511",1,Inf
"M39504",1,Inf
"M39485",0.005,1.83957178359352
"M39583",0.001,0.269801791912102
"M39555",0.001,0.370023234605577
"M42562",0.001,2.95619715844145
"M39358",0.073,1.38592825215741
"M42536",0.001,1.3716639637487
"M39393",1,Inf
"M39679",0.001,1.98382406601939
"M39703",0.257,0.537276192014681
"M42558",0.002,0.755741894295648
"M39803",0.001,0.934438956676511
"M40061",0.001,1.71866056806532
"M39501",0.001,1.84053621483772
"M39483",1,Inf
"M39491",0.001,0.33617074798658
"M39863",0.001,3.0462311202716
"M39764",0.01,0.0770305392609338
"M39514",0.001,2.17699875562421
"M39509",1,Inf
"M39631",1,Inf
"M39642",0.001,0.369962299615036
"M40067",0.001,0.510869137909101
"M39784",0.001,3.0298300554544
"M39474",0.001,0.700416550964763
"M39632",0.031,0.856706578929611
"M40058",0.182,1.40996637058224
"M39489",0.025,2.19763444963971
"M39475",0.151,0.0821520468341419
"M39370",0.001,1.44857983056422
"M39613",0.001,0.1963322740391
"M39774",1,Inf
"M39806",0.02,0.142974259796865
"M39562",0.001,1.22189415471149
"M39457",0.001,0.727178909942576
"M39395",0.001,0.339808695816733
"M39385",0.001,0.362972836772444
"M39351",0.001,0.480029305659187
"M39825",0.817,1.75923573322233
"M39368",0.025,1.42424106988591
"M39690",0.009,0.570534584382496
"M39635",0.001,1.11737758310138
"M39738",0.001,0.863367998295445
"M39886",0.001,0.445120754770181
"M39431",1,Inf
"M39498",0.065,1.53149898096021
"M39341",0.215,0.198526265752208
"M39753",0.012,2.3108355109774
"M39414",0.003,1.51548924631825
"M39324",0.116,2.11701185510404
"M39432",0.98,0.0471704445800824
"M39752",0.001,2.09964156997596
"M39692",0.001,1.28457573552714
"M39561",0.003,1.01906758259347
"M39500",0.926,0.876765394763255
"M39577",0.001,0.295391994929067
"M39771",0.55,0.682510685093696
"M39658",0.019,1.82701093964799
"M39822",0.001,0.762737550428586
"M39522",0.001,1.23695168259422
"M39870",0.001,1.23532772810891
"M39878",0.001,1.72335533069877
"M39508",0.957,0.70613099255708
"M39833",1,Inf
"M39850",0.019,0.885042944634498
"M39710",0.001,0.774785390656328
"M39363",0.001,0.848859868551589
"M39371",1,Inf
"M39468",0.001,1.38338292935997
"M39373",0.001,0.166822167795121
"M39767",1,Inf
"M39352",1,Inf
"M39573",0.001,1.79886535291947
"M39773",0.933,0.785184922983429
"M39831",1,1.13989230860775
"M39554",0.114,0.611767821503631
"M39429",0.01,0.182304644938966
"M39699",0.001,2.17111736120948
"M42554",0.001,1.12607798054331
"M39791",0.001,0.391107244892812
"M39337",0.068,0.578632306098803
"M39333",0.006,0.851922204105106
"M39377",0.48,1.04862860733508
"hsa00040",0.459,1.20254462607174
"M39407",0.001,1.62972384121863
"M39336",0.001,0.159251464306304
"hsa00053",0.398,1.58414362693592
"M39859",0.001,1.69998993626725
"hsa00052",0.002,0.822769538849042
"hsa00062",0.372,1.0907261349364
"hsa00061",0.001,1.28832062974365
"M39456",0.001,0.569077796230302
"hsa00130",1,Inf
"hsa00120",0.619,2.11701185510404
"hsa00100",0.001,1.88839686463136
"M39718",1,0.199412334138197
"hsa00051",0.001,0.960698359296346
"hsa00220",0.001,1.41372983367204
"hsa00232",1,Inf
"M39805",0.001,0.322341291463035
"M39667",0.001,0.256794780239361
"hsa00140",0.019,0.713685892010397
"M39452",0.001,0.397013544040877
"M39746",0.006,0.181055565577072
"hsa00030",0.001,0.83276855639642
"hsa00340",0.274,1.36023493404215
"hsa00250",0.001,0.704674728683841
"M40046",0.001,0.404004846216054
"hsa00360",0.001,2.03494680962234
"hsa00350",0.053,0.980553361640038
"M39721",0.001,0.28873473607112
"hsa00430",1,Inf
"hsa00260",0.001,0.581678984640084
"hsa00440",1,Inf
"hsa00330",0.068,0.528425109041346
"hsa00450",0.569,1.45172516674934
"hsa00410",0.001,0.965188394856468
"hsa00470",1,Inf
"hsa00511",0.001,1.57722617861095
"hsa00512",0.185,1.60564092176647
"hsa00380",0.984,0.607367849750293
"hsa00515",0.001,2.3763011332355
"M39549",0.001,1.40204283024712
"hsa00514",1,0.679054874722296
"M39601",0.002,0.914361367515228
"hsa00531",0.004,1.47671629995042
"hsa00270",0.001,0.392625731110745
"hsa00500",0.001,1.19358195916502
"hsa00533",0.003,2.03494680962234
"hsa00513",0.005,0.847209531037281
"hsa00532",0.001,2.35489042000544
"hsa00534",0.009,1.51978318481804
"M39834",0.001,0.325487998636673
"M27397",0.001,1.12732323836692
"hsa00591",0.001,2.53890561824506
"hsa00563",0.001,2.05152445119209
"hsa00592",0.014,1.85127339004951
"hsa00601",1,Inf
"hsa00604",1,Inf
"hsa00603",1,Inf
"M39650",0.001,0.10732240232275
"M42547",0.465,0.107892768588698
"hsa00730",1,Inf
"hsa00590",0.001,0.903915329924795
"hsa00740",1,Inf
"hsa00650",0.002,1.26062836170704
"hsa00750",1,Inf
"hsa00510",0.001,0.46442552896041
"hsa00630",0.002,0.920788628850286
"hsa00770",0.001,1.36128291938826
"M39380",0.006,0.232538690800491
"hsa00785",1,Inf
"M27194",1,Inf
"hsa00790",0.01,1.16559315288314
"hsa00910",1,Inf
"hsa00920",0.123,2.00303060570563
"hsa00520",0.001,0.400632613220979
"hsa00310",0.001,0.273637763948747
"hsa00670",0.001,2.22863179395615
