"pathway","pvalue","dist"
"M1074",0.454,0.0325417726617839
"M27682",0.084,0.436801636224563
"M27211",0.987,0.0434967341070685
"M29846",1,0.772247014243393
"M27455",1,0.334584306826452
"M792",0.796,0.233555697241536
"M27650",1,0.0560804095474838
"M27737",1,0.863824489147193
"M27850",1,0.398188427381798
"M27835",1,0.270335950269303
"M777",0.974,0.00586969582384813
"M848",0.01,0.00482125839729362
"M27167",1,1.01752974081708
"M738",0.997,0.0525774643233248
"M27915",0.001,0.664698146980091
"M9400",1,0.0174107816191732
"M27186",0.514,0.039808286648763
"M714",1,1.01085585786053
"M649",0.01,0.00895139250900813
"M27655",0.999,0.314450921665655
"M27587",0.001,0.212782324431502
"M2286",0.001,0.229415635369421
"M12289",0.001,0.366671212989779
"M27419",0.008,0.327403137894151
"M4138",0.004,0.0817859578833888
"M27462",0.005,0.652094343030407
"M18788",0.001,0.0462254879516592
"M27841",0.029,0.401020399570518
"M759",0.001,0.467323877591086
"M9450",0.599,0.318430975286601
"M924",0.003,0.331211075515202
"M27842",0.004,0.206265999904993
"M27107",0.001,0.0195329091182002
"M27847",0.007,0.172388464332177
"M919",0.001,0.360212832382464
"M27041",1,1.00159590803779
"M26971",0.025,0.657474841427493
"M1073",0.001,0.42742379423236
"M1005",0.001,0.462365858743718
"M19135",0.001,0.454080488920099
"M26985",0.006,0.107783983166197
"M614",0.433,0.422232784615696
"M27082",1,0.355771805231673
"M916",0.971,0.0673695349773237
"M29819",1,1.04653294678931
"M27235",1,0.765427621466749
"M1029",0.001,0.428847945803782
"M10735",0.001,0.122025444237281
"M27822",1,0.0129625984361809
"M27819",0.001,0.822291496114187
"M607",0.477,0.0924487024638716
"M552",1,0.665058470076837
"M27218",0.002,0.0741888542364821
"M622",0.002,0.659314483408294
"M27562",1,0.681116031505072
"M27782",0.687,0.188937089782121
"M27572",0.007,0.0460047861685281
"M27355",1,0.863824489147193
"M27617",0.985,0.0866950407663207
"M27212",0.003,0.129133133902368
"M27032",0.002,0.0735312148087375
"M27732",1,0.527105245423265
"M39007",0.002,0.0374438646745634
"M27734",0.041,0.31122009532887
"M842",0.999,0.361877752088018
"M27689",0.04,0.769973883317845
"M10654",1,0.849322886161078
"M814",0.132,0.559644300096399
"M29838",0.997,0.111728471895794
"M27215",0.994,0.0168453285402634
"M27445",0.005,0.182015122109877
"M41805",0.992,0.19960955075906
"M17157",0.094,0.152386711891964
"M27932",0.01,0.0156127542252233
"M27872",0.05,0.00974129707430376
"M29582",0.001,0.0312564027089267
"M17670",0.006,1.08941526492254
"M41810",0.97,0.00773534162186091
"M26917",0.163,0.342679179368192
"M38995",0.088,0.265349103345567
"M923",0.294,0.395878617596
"M29526",0.403,0.557595060990953
"M27955",1,0.570862090023993
"M27789",0.999,0.454825608923352
"M27290",0.19,0.398098520520089
"M5485",0.001,0.0231055989278061
"M4862",1,0.849322886161078
"M27326",1,0.425974984032808
"M27771",0.001,0.0418579451039337
"M2661",1,1.02535746084664
"M41811",0.308,0.0247193375549666
"M27590",0.003,0.581848354736748
"M41819",0.767,0.0246460063106415
"M27348",1,0.849322886161078
"M27376",1,0.793975288118305
"M41834",0.587,0.481099683421001
"M29583",0.001,1.04228024841219
"M26924",1,0.665058470076837
"M17541",0.001,0.461689565693985
"M748",1,0.863824489147193
"M27945",0.309,0.369706484030424
"M27950",0.704,0.643415124086025
"M942",0.572,0.478376444877924
"M14966",1,0.798391619814567
"M29689",0.001,0.068743143371694
"M27229",0.117,0.552831447641641
"M982",0.045,0.767700752392297
"M27231",0.839,0.0142297442096071
"M27939",0.001,1.02519759338988
"M27660",0.005,0.0258861547824936
"M537",0.001,0.56718546910698
"M27556",0.001,0.118032388780347
"M27900",0.193,0.0998520985964858
"M27814",1,0.7849388815062
"M27665",1,0.0573239082244651
"M716",0.001,0.673341911120678
"M29565",0.002,0.00652152252362516
"M27038",0.001,0.63976168681617
"M27779",0.865,0.0317377371595273
"M27742",0.001,0.0437552355141585
"M490",0.001,0.0853088003212129
"M27571",1,0.276513456619536
"M27788",0.001,0.835819112481565
"M783",0.001,0.574891439415128
"M590",0.001,0.0559850987689394
"M27638",1,0.477789398619923
"M27639",0.046,0.279682966486106
"M903",0.001,0.813009286307177
"M26977",0.17,0.551522293486112
"M41804",0.689,0.0642696474286564
"M27250",0.001,0.123435320114177
"M27809",0.002,0.340959465151001
"M27245",1,0.992909251744617
"M27402",0.001,1.07153078085436
"M27285",0.228,0.0198592449742212
"M27001",0.006,0.11549781009493
"M27815",0.004,0.12771909430216
"M29832",0.453,0.796507941383926
"M29824",0.857,0.185967873597791
"M27641",0.995,0.0618226501048071
"M891",0.966,0.0608173965268249
"M41832",0.039,0.127576328105979
"M27637",0.001,0.295383712188516
"M27541",1,0.27268159934266
"M27498",0.15,0.004975102903889
"M724",0.22,0.0113051124708664
"M29807",0.001,0.490755184999907
"M671",1,0.570862090023993
"M27425",0.019,0.0700397304833109
"M29612",1,0.681116031505072
"M27557",0.001,0.352633993270565
"M713",0.001,0.118116821319929
"M27490",0.03,1.06442686628387
"M27489",0.005,0.506722523087509
"M10122",0.001,1.0670650457387
"M27551",1,0.460048379389102
"M27437",0.001,0.360707620693315
"M27553",0.166,0.233753516126681
"M776",0.002,0.105597254798743
"M27646",0.02,0.00937173818625396
"M41806",1,0.00959208586753678
"M27493",0.001,0.516295029339252
"M41818",0.989,0.139861474420432
"M41734",1,0.570862090023993
"M41738",0.504,0.097509384369445
"M41822",0.96,0.0595869977405796
"M41723",0.384,0.175365161559487
"M41814",0.966,0.0656844921220569
"M41812",0.979,0.0439779801017183
"M27494",0.001,0.453784187012285
"M27746",0.001,0.179577839963735
"M27491",0.737,0.103033289485968
"M41821",1,0.615683162172446
"M41820",0.252,0.095201627243807
"M583",0.004,0.485187866093399
"M41807",0.991,0.0242514447682293
"M41815",0.987,0.0219681615306141
"M29666",0.001,0.167933920741758
"M41813",0.694,0.0470843800618582
"M41816",0.864,0.047068477704944
"M27487",0.979,0.0751780296486064
"M41817",0.143,0.0697113783771812
"M27583",0.001,1.05955132845569
"M27539",0.001,0.313358817910821
"M41808",0.896,0.0241895027184221
"M41829",1,0.0821322417019343
"M27877",1,0.793975288118305
"M41828",1,0.0747786961418136
"M27802",0.002,0.0955407490246922
"M41827",0.975,0.0913830939376535
"M27351",1,1.00418197490397
"M27694",1,Inf
"M27203",0.001,0.858873314002245
"M26942",0.001,0.558491451967473
"M27234",0.001,0.174084219063951
"M27768",0.034,0.677734994760389
"M27110",0.001,0.212794016212352
"M26923",0.001,0.430810844431018
"M27787",1,0.812048101342514
"M27162",0.001,0.394562606778108
"M27783",1,0.681116031505072
"M6467",0.378,0.0198102135636455
"M27799",1,0.331355192091869
"M27806",1,0.661915414434298
"M676",0.001,0.0306879386390272
"M27803",0.114,0.236826522648677
"M27805",0.136,0.127447712052103
"M27807",1,1.01085585786053
"M27817",1,1.04653294678931
"M27824",0.118,0.629534272694359
"M27821",1,1.00418197490397
"M27823",1,1.01752974081708
"M27808",0.001,1.08978005940348
"M27221",0.938,0.253836198807536
"M27220",1,0.863824489147193
"M39009",0.99,0.010609068838594
"M39006",0.99,0.0904526469105842
"M27222",1,0.812048101342514
"M27150",0.658,0.370471021571832
"M7578",0.001,1.05291670782429
