"pathway","pvalue","dist"
"M27542",1,0.863824489147193
"M27087",1,1.02535746084664
"M27466",0.036,0.780967781425337
"M27188",0.87,0.00846650442498169
"M27084",0.001,0.872771448894471
"M797",0.001,0.333585200622602
"M784",0.001,0.401016489502729
"M27321",0.164,0.106698166707071
"M19248",0.996,0.0380301756384568
"M16227",0.001,0.580443649452941
"M27166",0.001,0.606659280472495
"M27621",1,0.798781072309473
"M27182",0.001,0.844826641241408
"M758",0.001,0.0694982877309431
"M27288",0.51,0.0166030400491655
"M17879",0.081,0.241884695262773
"M15303",0.01,0.00579351802883322
"M29814",0.001,1.05547990653659
"M29701",0.065,1.10847749128579
"M559",0.001,0.697973660957346
"M27558",0.001,0.22186788815593
"M27681",1,0.399039582694976
"M27935",0.02,0.00731013922723481
"M1078",0.001,0.843319543784398
"M27096",1,0.708815314677565
"M27363",1,1.09014485388442
"M678",0.001,0.206572173265645
"M10546",1,0.647560818622861
"M26926",1,0.849322886161078
"M27773",1,0.615683162172446
"M837",0.001,0.511213743731065
"M8245",0.014,1.08941526492254
"M1044",0.001,1.09156426603834
"M651",0.872,0.372129154781742
"M41837",0.01,0.0124091269123248
"M27164",0.16,0.538277224462148
"M26907",0.571,0.424404683249124
"M27818",0.02,0.274001624727219
"M938",0.307,0.0261997133290755
"M26982",0.001,1.02586047785994
"M27113",0.001,0.671886180644431
"M808",0.023,0.261965908718452
"M6591",1,0.863824489147193
"M16289",0.97,0.306465658724334
"M27103",0.975,0.0419549188564652
"M5650",0.263,0.150613727322162
"M9694",0.001,1.05442112784684
"M27193",0.001,1.0769210656032
"M27484",0.01,0.014505771627017
"M18334",0.001,0.273849041793131
"M889",0.001,0.823889523506166
"M27812",0.001,0.287614757684954
"M27656",0.001,0.486282646864168
"M27483",0.302,0.675984650043136
"M512",0.018,0.0750859198062699
"M751",0.003,0.161331531277277
"M2843",0.992,0.0243330206073272
"M11153",0.001,0.18044336165412
"M27258",0.001,1.10454687755096
"M29668",0.001,1.04228024841219
"M27263",0.001,1.05867178705408
"M27697",0.02,0.0121692708629068
"M39001",0.318,0.68651187903242
"M27272",0.001,0.115215598772177
"M39000",1,0.527105245423265
"M27591",0.001,0.808819249029448
"M42527",0.679,0.124143958837301
"M26953",0.391,0.0485528218595278
"M27248",0.396,0.776477636664329
"M27243",0.484,0.476012062718892
"M27465",0.061,0.173227557961153
"M13492",0.001,0.500159568964734
"M38996",0.056,0.341304727990604
"M557",1,0.467629303359044
"M26981",0.578,0.390169400243445
"M27360",0.491,0.485790200828195
"M27563",0.001,0.539655485370866
"M41831",0.01,0.0290900380846149
"M27227",1,0.521057176083227
"M29840",0.001,0.0473050121659486
"M27046",0.864,0.0440261613201175
"M27171",0.001,0.677826070929532
"M27468",0.988,0.257964392888203
"M27752",0.001,0.109954768529118
"M27151",0.001,0.449375157128028
"M27470",1,0.491938713867168
"M27274",0.025,0.349788645347878
"M29724",0.816,0.0332458271286883
"M27275",0.99,0.030248216586344
"M27546",1,0.153811400153571
"M27399",0.001,0.558244395463279
"M27554",1,0.0146786372420061
"M27712",0.37,0.417273828227848
"M27428",0.003,0.237778158244805
"M27702",1,0.297530520669115
"M27400",0.001,1.03310592697264
"M550",0.001,0.0328810024147474
"M29829",0.79,0.0518271303381343
"M27244",0.668,0.0730629470880836
"M27582",0.01,0.133694327778832
"M27257",0.001,0.152099501057615
"M27303",0.001,0.293836780736218
"M17386",0.001,0.304805395048544
"M27163",0.004,0.0341825940966342
"M549",0.261,0.638444063253948
"M27191",0.023,0.146195558970612
"M522",0.975,0.0123473112871479
"M26930",1,1.00418197490397
"M669",0.056,0.250999847988518
"M628",0.008,0.21602568634471
"M27756",0.21,0.211581191919478
"M994",1,1.02200571287239
"M27510",0.001,0.824792062862578
"M19752",0.004,0.03470399972587
"M4280",0.845,0.508188928649935
"M641",0.002,0.0786345635367433
"M6768",0.007,0.314556922693115
"M12123",1,0.306246678301139
"M27156",1,0.682281256611485
"M29854",0.004,0.253486936962154
"M27129",1,0.398188427381798
"M29808",0.999,0.271534797881782
"M26945",1,0.527105245423265
"M11184",0.974,0.280171773538857
"M779",0.07,0.140550595308432
"M525",0.005,0.390516006976617
"M16597",0.001,0.499979200025507
"M27111",0.909,0.340337669299052
"M39005",0.001,0.166721156563631
"M27309",0.001,0.47148549054555
"M27763",0.195,0.121382543137694
"M27310",0.001,1.04841824217173
"M27875",0.004,0.476243688490548
"M8410",0.1,0.655825332657415
"M29536",1,0.251525251338527
"M26928",1,0.426641003270188
"M27343",0.001,1.10454687755096
"M13408",0.322,0.210244536143583
"M19861",0.001,0.506671375840884
"M26969",0.539,0.0495288227339708
"M2158",0.001,0.122733852401536
"M27177",0.006,1.06442686628387
"M27476",0.01,0.0299796322103911
"M27952",0.374,0.246535518255178
"M27601",1,Inf
"M27311",0.002,0.111593300979534
"M14663",0.019,0.767700752392297
"M27686",1,Inf
"M29556",1,Inf
"M941",0.02,0.0107948727061258
"M27854",0.01,0.0118256343866385
"M729",0.281,0.130797294538439
"M14990",0.001,0.520200040972713
"M27297",0.001,0.382115142061296
"M27651",0.001,0.0646874474637837
"M27108",0.001,0.823078370701602
"M27794",0.01,0.00572703235237643
"M27308",0.015,0.0606928032130505
"M29842",0.004,0.160534725502772
"M27206",0.001,0.159558866713959
"M1002",0.001,0.053514373984921
"M27589",0.001,0.16785090786107
"M595",0.002,0.0662531753230177
"M661",0.001,0.223736403929399
"M19312",0.001,0.388580369040426
"M41721",0.958,0.430183220622776
"M839",0.001,0.0500737398349842
"M41724",0.001,0.279957418248155
"M27189",0.002,0.539729111523767
"M27599",1,Inf
"M27544",1,0.502349741347668
"M27253",0.011,0.0368375005097462
"M27205",0.905,0.0771833847320373
"M805",1,Inf
"M27946",0.004,0.48464937215587
"M27317",1,0.777216133871894
"M27940",0.019,0.5446584116269
"M27941",0.62,0.294242235621945
"M29803",0.695,0.0983108662274914
"M27506",1,0.570862090023993
"M1017",1,0.0130565821411554
"M9648",0.001,0.681088276292739
"M27101",0.003,0.152321917055405
"M631",0.003,0.0501438385981994
"M13115",0.001,1.10910662049986
"M27097",0.01,0.0483568489697803
"M27938",0.914,0.0319770792928504
"M2844",0.952,0.0514776548633354
"M10450",0.001,1.05867178705408
"M1040",0.119,0.182003360388951
"M600",0.01,0.0142692274977515
"M532",0.007,0.339929412794242
"M27649",0.989,0.0148852276679336
"M800",0.094,0.0267445157693301
"M27676",1,0.467629303359044
"M27175",0.01,0.00723292308956443
"M12484",0.207,0.319382364955385
"M927",0.001,0.86701636966468
"M27207",0.001,0.194450563006474
"M14981",0.003,0.511997406346645
"M4904",0.001,0.151520846152366
"M26993",0.997,0.170114972722883
"M15243",0.001,1.04269767927854
"M27820",0.785,0.0817699728235566
"M657",0.001,0.667375279496496
"M14309",0.001,0.270114851031204
"M27076",1,0.681116031505072
"M976",0.001,0.809491833914816
"M17787",1,0.312504027768369
"M27851",0.829,0.38863737737928
"M26972",0.955,0.0769460222117364
"M27028",0.016,0.798397714738119
"M1009",0.001,1.01918736875046
"M630",0.001,0.320397649747878
"M27672",0.013,0.121711948327899
"M27657",1,0.398188427381798
"M27236",0.213,0.552831447641641
"M11575",0.001,1.08287894021671
"M19193",0.136,0.491870514973045
"M27247",0.466,0.47493249819304
"M27874",0.001,0.150683602675882
"M16523",0.001,0.218906421343805
"M791",0.001,0.232003661438596
"M27857",0.003,0.187905401913763
"M26911",0.988,0.0309426112810794
"M576",0.981,0.120149475874846
"M27352",0.024,0.659314483408294
"M26983",0.001,0.423953252603137
"M27293",0.003,0.228106193523299
"M27698",0.001,0.113172999880738
"M519",0.2,0.438491077668224
"M13748",0.003,0.0928807267421869
"M27840",1,0.334137916500021
"M868",0.009,0.0250304543380587
"M27849",1,0.997478478955476
"M1877",0.001,0.147471802149151
"M587",0.725,0.00748457373329569
"M1443",0.001,0.273880239294067
"M27232",0.016,0.250302528340741
"M27570",1,Inf
"M27648",0.001,0.0799589593834306
"M27060",1,0.570862090023993
"M27059",0.007,0.818360301316522
"M27219",0.001,0.0417219506807535
"M41833",0.001,0.0720931256321227
"M27439",0.017,0.48912526662325
"M773",0.012,0.0734137870619742
"M695",0.001,0.0319343294229196
"M10775",0.001,0.379798887259738
"M692",0.004,0.168175115558085
"M636",0.85,0.379197693523198
"M507",0.001,0.152590044267494
"M685",0.001,1.10910662049986
"M27497",0.108,0.125248098087195
"M27390",1,1.0320313438032
"M666",0.305,0.238374142191005
"M660",0.363,0.342519960878691
"M27252",0.001,0.247719629462423
"M27612",1,1.00083022692972
"M26960",1,0.334137916500021
"M27472",0.01,0.0124547110110723
"M1003",0.001,0.664691970161547
"M27349",1,1.00750410988628
"M27255",0.011,0.166081532926181
"M928",1,0.226981641925244
"M1072",0.998,0.149029464192979
"M27230",0.001,0.177560253441818
"M29816",0.895,0.108475990007394
"M706",0.001,0.0168894051994539
"M41830",0.049,0.271946327522199
"M1015",0.995,0.388171637273495
"M39003",0.001,1.08978005940348
"M27584",0.009,0.435385553926815
"M27781",1,1.01085585786053
"M29617",0.018,0.228757874859948
"M27198",0.005,0.196349031287029
"M29806",0.001,0.361585738175258
"M27888",0.003,0.0132678151039545
"M27933",0.001,0.822451213795836
"M6121",0.001,0.415193996970961
"M1051",0.933,0.658945484247769
"M27201",0.001,0.0341988807805122
"M8240",0.686,0.0226869843628783
"M29805",0.001,0.0376598736719074
"M877",0.001,0.66107675930597
"M27594",0.001,0.822291496114187
"M29804",0.001,0.0276578559233193
"M715",0.001,0.0843280493301335
"M27408",0.02,0.217295668455176
"M27383",1,0.533617606058441
"M5113",0.001,0.139980381990286
"M27605",0.012,0.484659028404294
"M27858",0.001,1.04381166641995
"M27381",0.927,0.0433840398553384
"M19381",1,0.00877127072423581
"M26964",0.202,0.0679780278252131
"M27894",0.967,0.051086374455424
"M27131",0.002,0.0296777398055769
"M27893",1,0.997478478955476
"M27860",1,0.839297255230274
"M27897",0.445,0.68651187903242
"M18437",0.001,0.0332606127763975
"M27873",0.001,0.386720964780246
"M760",0.007,0.192446878093581
"M1014",1,0.997478478955476
"M27604",0.052,0.488132331479315
"M1012",0.001,0.216516240701167
"M542",0.103,0.564074779926031
"M5283",0.03,0.0125206428071756
"M27751",1,0.0119872459365564
"M4076",0.01,0.0190647651091692
"M1080",0.009,0.0970307925017433
"M921",0.001,1.10454687755096
"M14766",0.718,0.147313033541847
"M965",0.001,0.0328408615128447
"M1870",0.002,0.079712201941845
"M899",0.01,0.020986351274716
"M935",1,1.04381166641995
"M27464",0.288,0.487458387387814
"M27460",0.844,0.0857605651071852
"M971",0.98,0.0604574544153613
"M27240",0.411,0.557462153859171
"M27577",0.598,0.5824063273919
"M859",0.001,0.668812704769824
"M27282",0.72,0.0723025342193841
"M670",0.002,0.44658725099478
"M997",0.981,0.0235126562803667
"M691",0.998,0.796507941383926
"M29844",0.001,1.09014485388442
"M27706",1,0.773864385897648
"M690",0.009,0.281768168948721
"M620",0.001,0.148755520576152
"M959",0.001,1.06300361605144
"M1030",1,0.108341181263182
"M42519",1,0.798391619814567
"M962",0.001,0.111540531896888
"M27846",0.013,0.302462692740441
"M27115",1,0.798391619814567
"M27936",1,0.997478478955476
"M27467",1,0.0413832894825383
"M14804",0.001,0.0507379790508259
"M27949",0.001,0.712658598662104
"M27780",0.001,0.494897660008876
"M29766",0.001,0.59983008954116
"M27228",1,1.04653294678931
"M27680",0.855,0.256162420720718
"M7455",0.004,0.0444189830506126
"M27592",0.001,0.401038637435744
"M27567",0.001,0.641172154564349
"M26896",1,0.773864385897648
"M26916",0.001,0.333916188408704
"M27176",0.001,1.07153078085436
"M15195",0.387,0.113339959723405
"M39012",1,0.398188427381798
"M39013",1,0.863824489147193
"M42520",1,0.272370588465135
"M39011",1,0.527105245423265
"M27901",0.348,0.221000698556004
"M27903",1,0.615683162172446
"M41728",0.832,0.225887180672495
"M27640",0.981,0.0148852276679336
"M27382",1,0.019410499766635
"M914",0.001,0.0884009640675351
"M518",0.001,0.0407508705746882
"M27775",1,1.04653294678931
"M27776",0.001,0.823831919430107
"M27740",0.001,1.07153078085436
"M27644",1,0.812048101342514
"M1011",0.001,0.31868258242086
"M1061",0.001,0.451111031474657
"M27777",1,1.05291670782429
"M27461",0.973,0.28126190964097
"M27104",0.742,0.168889978933449
"M27855",1,0.367242166747433
"M29836",0.01,0.00597574410428801
"M27216",0.001,0.249778682763663
"M27169",1,0.43841449065745
"M27102",0.72,0.27489378179368
"M27085",0.009,0.323604424848929
"M1088",0.049,0.269526003817277
"M17034",0.001,0.0340511797300764
"M27081",0.949,0.122507256803171
"M18795",0.999,0.326808851814765
"M18311",1,0.0138877567483818
"M27832",0.02,0.0175419769979762
"M26967",0.581,0.187172109128876
"M27622",1,0.674094876688942
"M27580",0.078,0.301585531293232
"M27543",1,0.502349741347668
"M41838",1,0.656022063464733
"M27424",1,0.35800790319889
"M27442",0.001,0.828473196761389
"M27642",0.001,0.145007756972372
"M27816",0.001,0.23692662394103
"M27719",0.001,0.669480896696652
"M712",0.001,0.360588074313509
"M27772",0.001,0.162292270447291
"M14690",0.032,0.0951000212812722
"M27652",0.001,0.147739344086689
"M27093",0.999,0.026259847308305
"M27418",0.719,0.155513284216233
"M15096",0.001,0.816145555158536
"M705",0.93,0.00963194864279777
"M27778",0.778,0.100587440337555
"M29822",1,0.398188427381798
"M27928",1,0.533617606058441
"M27661",0.009,0.427876883016091
"M27568",1,1.02576241686438
"M2881",0.001,0.210642889787135
"M27709",1,0.570862090023993
"M19582",0.001,0.586634962983931
"M26973",1,0.0278007614242619
"M27160",0.12,0.465577252097774
"M27609",0.001,0.0337912619854748
"M27942",0.025,0.481649236813973
"M27134",0.087,0.0681801372957364
"M29568",1,1.20744272853938
"M966",1,0.497231906439449
"M3492",0.001,0.410519342421897
"M853",0.001,0.684188258964433
"M979",0.114,0.320947535072668
"M27954",1,0.863824489147193
"M27233",0.007,0.0305780293232538
"M27251",0.999,0.0269860287699967
"M26997",0.936,0.388171637273495
"M27333",1,0.615683162172446
"M27011",1,0.555321930065405
"M7169",0.001,0.251048317793011
"M27079",1,0.0952886830328279
"M529",0.999,0.032396600481234
"M27764",0.893,0.503312002510625
"M27650",1,0.0560804095474838
"M918",0.015,0.127466476395177
"M12347",0.005,0.252653105717476
"M27527",0.001,0.431806389339648
"M41735",1,0.570862090023993
"M872",0.992,0.0140664324954224
"M27528",0.001,0.431806389339648
"M27529",0.001,0.431806389339648
"M27944",0.062,0.351837038276862
"M27526",0.001,0.396620196481708
"M11187",0.005,0.155887123531189
"M27645",0.001,0.562060765159141
"M16441",0.001,0.140155838909237
"M913",0.191,0.171561980611871
"M27380",1,0.377405693963325
"M26914",1,0.681116031505072
"M27616",0.875,0.143593906060724
"M27931",1,0.355985944976868
"M985",0.065,0.0920698817661663
"M27094",1,0.416780601925798
"M957",0.001,0.885265648213806
"M915",0.95,0.658945484247769
"M29793",0.327,0.162119554845981
"M27089",0.737,0.216384141912707
"M27921",1,Inf
"M4281",0.001,0.199640188555103
"M977",0.002,0.0778367942930973
"M875",0.005,0.105416865757377
"M13015",1,0.815731838246464
"M27210",0.177,0.425931749738249
"M27159",0.001,1.04381166641995
"M27882",1,0.783890016828453
"M27879",0.472,0.257890034717918
"M27654",0.01,0.00789884859234809
"M752",0.45,0.0122354587736149
"M27881",0.001,0.835807828741991
"M27880",0.001,0.356037333627557
"M735",0.85,0.00498444530171084
"M29809",1,1.01085585786053
"M1059",0.001,0.140423124551939
"M7257",0.884,0.555608611084255
"M27378",1,0.432908865370421
"M27560",0.001,0.142702467332247
"M27426",0.001,0.135572795583606
"M27482",0.001,0.115621930320734
"M1005",0.001,0.462365858743718
"M42525",0.973,0.168153792599711
"M29777",0.18,0.113776113064058
"M27588",1,1.00964877243663
"M26999",0.001,0.0267758198293316
"M29790",0.001,0.23135760994676
"M11215",1,0.0312835894280327
"M571",0.657,0.15835586511989
"M8276",0.607,0.12772694389135
"M27829",0.764,0.174443051101214
"M27831",0.264,0.196342012055392
"M27859",0.535,0.640445193899496
"M152",0.763,0.0402043721623459
"M546",0.003,0.204713160672249
"M27000",0.001,0.0959081797008581
"M6177",0.001,0.364104920741378
"M10959",0.488,0.218077343271948
"M27385",0.704,0.123484719735917
"M27190",0.082,0.143706199606753
"M14582",0.003,0.791893961391636
"M1441",0.003,0.636918596282743
"M18175",0.014,0.495101703965149
"M7927",0.01,0.444509714862432
"M27579",0.574,0.0761272371435124
"M27416",0.001,0.194656407686967
"M611",0.001,0.109893445553371
"M1074",0.392,0.0325417726617839
"M27626",0.291,0.163626452125991
"M27673",0.06,0.0660749861637116
"M11773",0.004,0.551329959117443
"M27682",0.124,0.436801636224563
"M29846",1,0.772247014243393
"M9400",1,0.0174107816191732
"M29582",0.001,0.0312564027089267
"M27211",0.986,0.0434967341070685
"M27455",1,0.334584306826452
"M27835",1,0.270335950269303
"M27850",1,0.398188427381798
"M27737",1,0.863824489147193
"M792",0.77,0.233555697241536
"M27167",1,1.01752974081708
"M777",0.96,0.00586969582384813
"M29689",0.001,0.068743143371694
"M27915",0.001,0.664698146980091
"M848",1,0.00482125839729362
"M714",1,1.01085585786053
"M4138",0.001,0.0817859578833888
"M738",1,0.0525774643233248
"M27655",0.999,0.314450921665655
"M649",0.01,0.00895139250900813
"M27587",0.001,0.212782324431502
"M2286",0.001,0.229415635369421
"M27419",0.009,0.327403137894151
"M27446",1,Inf
"M759",0.007,0.467323877591086
"M27895",0.001,0.0537898835174191
"M27462",0.001,0.652094343030407
"M27665",1,0.0573239082244651
"M18788",0.001,0.0462254879516592
"M27841",0.027,0.401020399570518
"M27674",1,0.0291992288105128
"M9450",0.562,0.318430975286601
"M924",0.01,0.331211075515202
"M27847",0.006,0.172388464332177
"M12289",0.001,0.366671212989779
"M26971",0.021,0.657474841427493
"M919",0.002,0.360212832382464
"M27186",0.481,0.039808286648763
"M27842",0.001,0.206265999904993
"M1073",0.001,0.42742379423236
"M27082",1,0.355771805231673
"M27107",0.001,0.0195329091182002
"M27822",1,0.0129625984361809
"M614",0.435,0.422232784615696
"M26985",0.005,0.107783983166197
"M29819",1,1.04653294678931
"M19135",0.001,0.454080488920099
"M916",0.962,0.0673695349773237
"M27235",1,0.765427621466749
"M27819",0.001,0.822291496114187
"M552",1,0.665058470076837
"M622",0.002,0.659314483408294
"M607",0.479,0.0924487024638716
"M27562",1,0.681116031505072
"M27782",0.708,0.188937089782121
"M10735",0.001,0.122025444237281
"M27355",1,0.863824489147193
"M27032",0.001,0.0735312148087375
"M27732",1,0.527105245423265
"M842",0.997,0.361877752088018
"M27734",0.035,0.31122009532887
"M27617",0.975,0.0866950407663207
"M27218",0.001,0.0741888542364821
"M814",0.085,0.559644300096399
"M10654",1,0.849322886161078
"M27689",0.071,0.769973883317845
"M29838",0.988,0.111728471895794
"M39007",0.001,0.0374438646745634
"M41805",0.989,0.19960955075906
"M17157",0.127,0.152386711891964
"M27445",0.001,0.182015122109877
"M27212",0.012,0.129133133902368
"M41810",0.98,0.00773534162186091
"M26917",0.155,0.342679179368192
"M923",0.297,0.395878617596
"M17670",0.004,1.08941526492254
"M38995",0.157,0.265349103345567
"M27872",0.02,0.00974129707430376
"M27955",1,0.570862090023993
"M27789",0.998,0.454825608923352
"M27660",0.002,0.0258861547824936
"M1029",0.002,0.428847945803782
"M27290",0.265,0.398098520520089
"M4862",1,0.849322886161078
"M27590",0.001,0.581848354736748
"M29526",0.454,0.557595060990953
"M27932",0.01,0.0156127542252233
"M27326",1,0.425974984032808
"M2661",1,1.02535746084664
"M27771",0.003,0.0418579451039337
"M590",0.001,0.0559850987689394
"M41819",0.8,0.0246460063106415
"M27215",0.996,0.0168453285402634
"M17541",0.001,0.461689565693985
"M27348",1,0.849322886161078
"M783",0.001,0.574891439415128
"M41834",0.575,0.481099683421001
"M27376",1,0.793975288118305
"M27945",0.291,0.369706484030424
"M14966",1,0.798391619814567
"M26924",1,0.665058470076837
"M41811",0.336,0.0247193375549666
"M982",0.02,0.767700752392297
"M27950",0.738,0.643415124086025
"M942",0.512,0.478376444877924
"M27229",0.127,0.552831447641641
"M537",0.001,0.56718546910698
"M27939",0.001,1.02519759338988
"M748",1,0.863824489147193
"M41804",0.682,0.0642696474286564
"M27041",1,1.00159590803779
"M27814",1,0.7849388815062
"M27900",0.21,0.0998520985964858
"M716",0.001,0.673341911120678
"M891",0.963,0.0608173965268249
"M27250",0.001,0.123435320114177
"M29807",0.001,0.490755184999907
"M27788",0.001,0.835819112481565
"M5485",0.001,0.0231055989278061
"M27571",1,0.276513456619536
"M41832",0.031,0.127576328105979
"M27638",1,0.477789398619923
"M27556",0.001,0.118032388780347
"M490",0.001,0.0853088003212129
"M27001",0.008,0.11549781009493
"M27245",1,0.992909251744617
"M27646",0.02,0.00937173818625396
"M27639",0.051,0.279682966486106
"M903",0.001,0.813009286307177
"M26977",0.159,0.551522293486112
"M27742",0.001,0.0437552355141585
"M29565",0.001,0.00652152252362516
"M27402",0.001,1.07153078085436
"M29583",0.001,1.04228024841219
"M27809",0.035,0.340959465151001
"M27285",0.219,0.0198592449742212
"M27641",0.994,0.0618226501048071
"M713",0.001,0.118116821319929
"M29832",0.47,0.796507941383926
"M29824",0.874,0.185967873597791
"M27815",0.043,0.12771909430216
"M27231",0.852,0.0142297442096071
"M27541",1,0.27268159934266
"M27779",0.918,0.0317377371595273
"M29612",1,0.681116031505072
"M6467",0.307,0.0198102135636455
"M10122",0.001,1.0670650457387
"M671",1,0.570862090023993
"M27572",0.006,0.0460047861685281
"M27490",0.044,1.06442686628387
"M27551",1,0.460048379389102
"M724",0.17,0.0113051124708664
"M27637",0.002,0.295383712188516
"M41806",0.96,0.00959208586753678
"M27437",0.001,0.360707620693315
"M27489",0.001,0.506722523087509
"M27498",0.38,0.004975102903889
"M27553",0.144,0.233753516126681
"M27802",0.009,0.0955407490246922
"M41818",0.996,0.139861474420432
"M27491",0.761,0.103033289485968
"M41734",1,0.570862090023993
"M41822",0.944,0.0595869977405796
"M27494",0.001,0.453784187012285
"M27493",0.001,0.516295029339252
"M41723",0.344,0.175365161559487
"M27746",0.002,0.179577839963735
"M41738",0.464,0.097509384369445
"M41812",0.984,0.0439779801017183
"M27583",0.001,1.05955132845569
"M27425",0.009,0.0700397304833109
"M27539",0.001,0.313358817910821
"M41814",0.956,0.0656844921220569
"M41807",0.994,0.0242514447682293
"M41821",1,0.615683162172446
"M41820",0.299,0.095201627243807
"M41813",0.694,0.0470843800618582
"M776",0.001,0.105597254798743
"M583",0.001,0.485187866093399
"M41816",0.889,0.047068477704944
"M41815",0.995,0.0219681615306141
"M29666",0.001,0.167933920741758
"M41817",0.174,0.0697113783771812
"M27162",0.001,0.394562606778108
"M41829",1,0.0821322417019343
"M27487",0.963,0.0751780296486064
"M41828",1,0.0747786961418136
"M27351",1,1.00418197490397
"M27877",1,0.793975288118305
"M41808",0.905,0.0241895027184221
"M41827",0.965,0.0913830939376535
"M27557",0.001,0.352633993270565
"M26942",0.001,0.558491451967473
"M27110",0.001,0.212794016212352
"M27768",0.044,0.677734994760389
"M26923",0.001,0.430810844431018
"M27203",0.001,0.858873314002245
"M27783",1,0.681116031505072
"M27787",1,0.812048101342514
"M27799",1,0.331355192091869
"M27806",1,0.661915414434298
"M27234",0.001,0.174084219063951
"M27694",1,Inf
"M27805",0.169,0.127447712052103
"M27807",1,1.01085585786053
"M27817",1,1.04653294678931
"M27803",0.157,0.236826522648677
"M27821",1,1.00418197490397
"M27824",0.073,0.629534272694359
"M27823",1,1.01752974081708
"M27808",0.001,1.08978005940348
"M27221",0.931,0.253836198807536
"M27220",1,0.863824489147193
"M27222",1,0.812048101342514
"M27150",0.684,0.370471021571832
"M39009",0.99,0.010609068838594
"M39006",0.989,0.0904526469105842
"M676",0.001,0.0306879386390272
"M16498",0.001,1.09931117258511
"M27797",0.001,0.247414535381393
"M7578",0.001,1.05291670782429
