"pathway","pvalue","dist"
"M39005",0.144,0.00644553041089606
"M29829",0.001,0.000942710140727902
"M27702",0.618,0.0187552051092236
"M27191",0.001,0.00321412248120197
"M27470",0.13,0.0321048184987938
"M550",0.008,0.000354251854715194
"M27244",0.001,0.000609661478766126
"M27275",0.001,0.00056976825245947
"M549",0.004,0.00892611114027329
"M26930",0.001,0.0173065987109978
"M27756",0.001,0.00269954437820218
"M27589",0.695,0.00312649080629879
"M669",0.002,0.00247602764208047
"M628",0.003,0.00283989219894387
"M27510",0.142,0.0159402789763175
"M16647",0.01,3.21192069354116e-05
"M6768",0.001,0.0177772687198672
"M27079",0.998,0.00273499063433479
"M27698",0.001,0.00255999874844278
"M522",0.002,0.000127953346770007
"M4280",0.001,0.00866222795019866
"M12123",0.783,0.00742151980396382
"M779",0.001,0.00116254570658444
"M27156",0.001,0.0173065987109978
"M29808",0.001,0.00724058923090907
"M16597",0.06,0.00610475692041088
"M27763",0.001,0.00130532299314162
"M11184",0.705,0.00538799067024846
"M27111",0.61,0.00945818582975422
"M525",0.001,0.0121376703307527
"M27875",0.001,0.00795093746684699
"M27310",0.017,0.0155177269830168
"M27309",0.001,0.00510737409958007
"M26969",0.001,0.000675822594438056
"M19861",0.044,0.00707716730288596
"M27311",0.002,0.00141435423005474
"M13408",0.001,0.00486704296570344
"M27476",1,0.000526257829091583
"M8410",0.001,0.016022272427854
"M29536",0.662,0.00538191253980584
"M26928",0.518,0.00945818582975422
"M1002",0.986,0.000461269278989748
"M868",0.011,0.000288907131466128
"M29582",0.993,0.00102918594071606
"M27665",0.982,0.00108161596611863
"M27952",0.001,0.00438132186934639
"M27308",0.001,0.000919546235806483
"M14663",0.001,0.0104025965897439
"M27651",0.091,0.000750382895441081
"M595",0.997,0.000919844984445301
"M27697",0.949,0.000176533736050827
"M839",0.007,0.000432521354370682
"M729",0.001,0.00265328083887034
"M27582",1,0.00142101825393534
"M14804",0.007,0.00105392074243545
"M27854",0.97,0.000172272746517426
"M27574",0.04,5.9095845851379e-05
"M27206",0.004,0.00196874237524813
"M27108",0.02,0.0161637964749598
"M941",0.001,0.000217827482394105
"M27205",0.001,0.00133433019006368
"M29842",0.001,0.00235895299837804
"M661",0.001,0.00344772375340451
"M41721",0.001,0.00510005398629676
"M41724",0.001,0.00320036692723616
"M27650",1,0.00143569017365529
"M29803",0.001,0.00090935489987187
"M27297",0.104,0.00329078827702216
"M27189",0.001,0.0177986839021952
"M587",0.003,0.000130486527637364
"M27101",0.001,0.00410073662304744
"M2844",0.001,0.000808650320104708
"M27544",0.793,0.0129475133609666
"M27946",0.001,0.011297560948864
"M27888",0.019,0.000228389567138616
"M27649",0.001,0.00051024402573672
"M27317",0.001,0.0171737663082428
"M27941",0.001,0.00495268985193235
"M15434",0.11,0.000108571776646729
"M27506",0.508,0.0124395314045885
"M27175",0.01,0.000100592400644341
"M27592",0.066,0.00437255966694924
"M27097",0.99,0.000446705930150089
"M27938",0.001,0.000555399529153115
"M27253",0.991,0.000524529281464457
"M9648",0.001,0.00623422142830288
"M4904",0.004,0.00253880041752432
"M532",0.001,0.0110840411625995
"M1040",0.001,0.0177986839021952
"M27207",1,0.00287715133983519
"M800",0.005,0.000393578069802607
"M631",0.873,0.00059836589869329
"M10450",0.001,0.0143873850006186
"M10775",0.006,0.00546332113531441
"M927",0.035,0.0183326531159229
"M27131",0.002,0.000385908271505082
"M12484",0.001,0.0089056344226235
"M27676",0.692,0.0126775656842286
"M14309",0.001,0.00210689089936407
"M26993",0.001,0.00446784938692619
"M27874",0.002,0.00031022705553988
"M657",0.001,0.00958717439191429
"M14981",0.001,0.0072870617057775
"M16523",0.001,0.00484070020034748
"M27820",0.02,0.00112783491483594
"M26972",0.001,0.00144318977889981
"M11575",0.001,0.0137037880962787
"M1080",0.001,0.000847245994784847
"M27851",0.001,0.00505337547622762
"M27028",0.008,0.016022272427854
"M19193",0.002,0.00803129655371919
"M27236",0.718,0.0127094790813265
"M27686",0.01,Inf
"M27247",0.001,0.00894211342667312
"M27857",0.001,0.00312263236289865
"M26911",0.001,0.000437349586708655
"M27753",0.66,0.000519649981669992
"M791",0.004,0.00247386907411947
"M27293",0.505,0.00245244736967174
"M26983",0.001,0.00817358420947923
"M576",0.001,0.00151415951683177
"M610",0.01,3.48370329880651e-05
"M27352",0.001,0.00841434704652387
"M519",0.005,0.0045503402367253
"M27794",0.001,7.2447629647989e-05
"M507",0.001,0.00336447784466345
"M695",0.001,0.00102817785670944
"M1443",0.025,0.00264318705212001
"M13748",0.025,0.000866054588748104
"M1877",0.994,0.00189724867654587
"M27840",0.482,0.0124076180074907
"M27849",0.111,0.0182907690933926
"M773",0.006,0.00139005413093296
"M27232",0.001,0.011783728868323
"M706",0.001,0.000338973794004885
"M27568",0.268,0.0158551380752096
"M27059",0.001,0.0149886646113042
"M27060",0.494,0.0124395314045885
"M27648",0.999,0.00107774445976873
"M1009",0.106,0.0128934469484355
"M27219",0.992,0.000461777945182279
"M27230",0.033,0.0040085293764672
"M41833",0.005,0.00135131357760018
"M692",0.001,0.00589937720430995
"M27233",0.276,0.000652988817803484
"M685",0.001,0.0143873850006186
"M636",0.001,0.0108642500158273
"M27390",0.001,0.0177986839021952
"M27252",0.001,0.00208175239519426
"M27439",0.782,0.00523664722099746
"M27288",0.994,0.000282416452817249
"M666",0.777,0.0188247383071203
"M660",0.841,0.0188247383071203
"M27255",0.001,0.00131328438754594
"M26960",0.001,0.0121376703307527
"M1003",0.183,0.0159246712731063
"M8240",0.001,0.00102352751882051
"M928",0.001,0.0177291507042985
"M41830",0.001,0.00513053584159901
"M1072",0.106,0.00206527057638854
"M29816",0.001,0.00181120071087765
"M27497",0.987,0.00428165503642012
"M39003",0.001,0.016269449259767
"M27781",0.001,0.0167512143149421
"M27201",0.054,0.000269140761462213
"M6121",0.016,0.00487482631722945
"M29617",0.003,0.00315747090028096
"M27198",0.065,0.00853280270794138
"M27933",0.005,0.00982603256090521
"M1051",0.003,0.00892611114027329
"M600",0.005,0.000199994455527593
"M4076",0.06,0.000196971188524493
"M26964",0.008,0.00101475848898548
"M877",0.01,0.00969915226188085
"M27408",0.001,0.00244057156260671
"M26999",0.199,0.00123027517840197
"M29804",0.005,0.000313023643116286
"M27383",0.548,0.00945818582975422
"M29805",0.041,0.000425753187680791
"M965",0.001,0.000696376376641385
"M620",0.009,0.00139782280990419
"M27605",0.692,0.0127094790813265
"M27858",0.001,0.016272990894448
"M27894",0.001,0.000934526395116936
"M5113",0.005,0.00124851268314272
"M18437",0.597,0.000268530189405528
"M5283",0.07,0.000130021627408974
"M27893",0.001,0.0173065987109978
"M27381",0.001,0.000768178227730398
"M715",1,0.00147339754160641
"M27897",0.055,0.0183326531159229
"M1005",0.102,0.00867752646430887
"M27604",0.001,0.0161958299188864
"M1012",0.002,0.00280677361591253
"M27860",0.065,0.0183326531159229
"M27873",0.028,0.00595950569684131
"M518",0.993,0.000569012626074689
"M983",0.03,0.000106673468634257
"M1014",0.001,0.0161958299188864
"M542",0.001,0.0108642500158273
"M27594",0.006,0.00238512736230193
"M921",0.001,0.0137288552550358
"M29806",0.018,0.00483332296899679
"M14766",0.001,0.00143281755132071
"M1870",0.005,0.000815671519724221
"M760",0.002,0.00140616965691918
"M971",0.001,0.00134957884077426
"M27460",0.001,0.00118953910206026
"M27464",0.001,0.00893626643813905
"M27240",0.001,0.00865999073457369
"M27282",0.072,0.00144043786000296
"M27609",0.001,0.000334385423834803
"M859",0.004,0.00721286673607544
"M997",0.002,0.000530650107337312
"M670",0.001,0.0157176064983923
"M691",0.001,0.0120136193752739
"M690",0.001,0.00596724804445935
"M27706",0.001,0.0166955428877487
"M27482",0.957,0.00151032891003863
"M29844",0.12,0.0182907690933926
"M26916",0.057,0.00331819055690427
"M27382",0.001,0.000199723749065805
"M959",0.005,0.0159246712731063
"M962",0.004,0.00166234279868001
"M27472",0.004,0.000209781845469966
"M977",0.001,0.00233563018381725
"M27846",0.365,0.00454568560834973
"M42519",0.614,0.0187552051092236
"M27949",0.013,0.0164448244211547
"M27936",0.001,0.0152393830778982
"M27640",0.001,0.00051024402573672
"M7455",0.002,0.000462821741509224
"M29766",0.001,0.0147379461447102
"M27780",0.001,0.00489889693458723
"M27228",0.127,0.0182907690933926
"M27680",0.833,0.0075074185437682
"M27567",0.004,0.0103946636979174
"M914",0.017,0.00140278637166658
"M17034",0.013,0.000443020118915151
"M26896",0.001,0.0171737663082428
"M15195",0.001,0.00268683215188642
"M39011",0.071,0.0121695837278505
"M39013",0.54,0.0188247383071203
"M42520",0.77,0.00616340984987348
"M27901",0.031,0.00611642346431697
"M41728",0.001,0.00374006763451552
"M1011",0.001,0.0146381034672126
"M1061",0.002,0.00720150385552447
"M27776",0.001,0.0104025965897439
"M27584",0.003,0.000357178454544331
"M27740",0.001,0.0167512143149421
"M27777",0.001,0.0152393830778982
"M27461",0.032,0.00459008368402344
"M27104",0.013,0.00279115791372954
"M29836",0.03,7.51168089900887e-05
"M27855",0.001,0.00726415889847445
"M529",0.001,0.000888977843846669
"M27467",1,0.00036403456580044
"M27169",0.427,0.00928761107600144
"M27085",0.001,0.00592989862587568
"M27216",0.009,0.00368529422566424
"M2881",0.467,0.00194882411782141
"M27102",0.001,0.00518779618355558
"M18311",0.01,0.000224072988198053
"M27081",0.699,0.00287218342501647
"M18795",0.469,0.0124395314045885
"M27622",0.117,0.0182907690933926
"M1088",0.001,0.00352485879309028
"M27772",0.001,0.00150006080843196
"M27580",0.003,0.00451143376278975
"M26967",0.03,0.00528938314738012
"M27642",0.018,0.00189500575193174
"M41838",0.079,0.0182212358954959
"M27424",0.084,0.0121695837278505
"M27442",0.004,0.0142481294261415
"M712",0.01,0.00597811825126887
"M27778",0.001,0.000916451068285738
"M16864",0.03,0.00013329787261983
"M27719",0.012,0.0107266301092706
"M27816",0.001,0.00284318967820244
"M27093",0.001,0.000448622302720082
"M27654",0.08,0.000129207572559683
"M29825",0.562,0.0128685672214221
"M14690",0.005,0.00123055211333458
"M27418",0.001,0.00240584500575469
"M27572",0.99,0.00102725788354473
"M15096",0.661,0.0152181660748396
"M29822",0.001,0.0121376703307527
"M26973",0.001,0.000440404370727041
"M27928",0.554,0.0188247383071203
"M973",0.997,0.00381937232088702
"M27832",0.003,0.000258557305408107
"M27134",0.001,0.00101163264144913
"M19582",0.865,0.0112935006728607
"M27942",0.856,0.00700487215393699
"M14033",0.34,0.0292293865998645
"M27160",0.001,0.0152393830778982
"M3492",0.001,0.00332819605114935
"M853",0.051,0.016269449259767
"M979",0.001,0.0177772687198672
"M27954",0.57,0.0188247383071203
"M27599",0.995,0.00532837668081941
"M7169",0.004,0.00636894699468035
"M26997",0.855,0.00487505964757132
"M27251",0.001,0.000266450146300825
"M27652",0.46,0.00196710590580965
"M918",0.001,0.001214577941285
"M872",0.005,0.000170000532819633
"M11187",0.001,0.00256366165935783
"M12347",0.003,0.00431627252507385
"M27527",0.001,0.0057896281297889
"M27526",0.001,0.0057896281297889
"M27528",0.001,0.0057896281297889
"M41735",0.787,0.0126775656842286
"M27529",0.001,0.0057896281297889
"M27426",0.001,0.00227558665788112
"M27944",0.002,0.0115200525520928
"M27645",0.392,0.00681942618917008
"M16441",0.96,0.00184660250480334
"M913",0.001,0.00192326544319698
"M27380",0.838,0.0126775656842286
"M985",0.002,0.000990577021986411
"M27616",0.001,0.00281084998861711
"M875",0.005,0.00147587135554358
"M4281",0.001,0.0111006227641486
"M957",0.515,0.0164586404868341
"M27565",0.02,3.82713646729395e-05
"M29793",0.001,0.00405231533147594
"M27094",0.821,0.00928761107600144
"M27089",0.001,0.0023088986996616
"M915",0.002,0.0117654857354551
"M735",0.02,7.06470037231795e-05
"M27921",0.01,Inf
"M705",0.001,0.000140166525385292
"M1059",0.009,0.00186659151877168
"M41831",0.999,0.000342109628805681
"M27000",0.005,0.00096392022298355
"M4217",0.05,0.000131527014851635
"M27895",1,0.000693269658848623
"M6177",0.001,0.00927512243656973
"M27210",0.001,0.00712086888773266
"M27879",0.002,0.00323698331871535
"M27560",0.001,0.00199480261150321
"M27587",0.002,0.00280420216785073
"M27880",0.001,0.0108642500158273
"M27882",0.607,0.0187552051092236
"M611",0.006,0.00228994453193949
"M777",0.003,8.03764728297334e-05
"M27378",0.622,0.0124076180074907
"M29790",0.001,0.0051334223480177
"M29777",0.002,0.00270759837448647
"M7257",0.563,0.00761688695113796
"M11215",0.002,0.000647029653121474
"M42525",0.003,0.00215891540777233
"M152",0.001,0.00111923343804
"M571",0.611,0.00376086378090227
"M8276",0.045,0.00613022183861609
"M27107",0.007,0.00016503426640918
"M27822",0.01,0.000155506453822063
"M27829",0.001,0.0043412471083278
"M546",0.005,0.00514065436592328
"M27831",0.001,0.00311088806944234
"M27859",0.002,0.00881817297483573
"M27416",0.001,0.00304165382714795
"M27190",0.001,0.00394317950572606
"M27385",0.001,0.00454247614842298
"M590",0.001,0.000151710878911692
"M27660",0.995,0.00035745274940354
"M27185",0.01,2.98590856824998e-05
"M10959",0.364,0.00740973497018113
"M1441",0.002,0.0111123836556461
"M14582",0.002,0.0106161163760084
"M27579",0.001,0.00132990865206148
"M18175",0.001,0.005053142243234
"M1074",0.015,0.000379456396114368
"M27626",0.154,0.00190531313584558
"M713",0.967,0.000773568818980112
"M5485",0.997,0.000283290967926694
"M27186",0.001,0.000921365138928285
"M11773",0.001,0.00631868947001394
"M29565",0.001,5.80427025972668e-05
"M27682",0.001,0.00437743771275911
"M12289",0.151,0.00830576072003057
"M9400",0.001,0.000250797971917496
"M864",0.78,0.000327498968057105
"M27050",0.02,7.65837462456862e-05
"M27211",0.001,0.00124043225572988
"M792",0.005,0.00439078572910544
"M4138",0.96,0.00122430160822729
"M27850",0.001,0.0121376703307527
"M27835",0.239,0.00609548624544679
"M29846",0.001,0.0173065987109978
"M27455",0.841,0.0193587075208481
"M2286",0.989,0.00255350886707727
"M738",0.001,0.000698630901444383
"M649",0.01,0.000129431886520457
"M714",0.001,0.0177986839021952
"M27655",0.075,0.0091717548283231
"M27419",0.001,0.00604676618701291
"M27462",0.026,0.0108306750874107
"M759",0.001,0.0109965777860086
"M18788",0.981,0.000871755602022602
"M1029",1,0.00457443207597077
"M752",0.003,0.000142608131847191
"M27841",0.001,0.00669660618896221
"M27231",0.001,0.00123753135793748
"M9450",0.05,0.00460973435265641
"M27218",0.001,0.000260740062509004
"M27842",0.009,0.00543598954028
"M27471",0.986,0.000801360476411619
"M27847",0.001,0.00210243395780222
"M924",0.001,0.00776741336364456
"M919",0.996,0.00519880790569281
"M26985",0.001,0.00391723989769803
"M27032",0.005,0.000914711690591434
"M916",0.001,0.00085882516578928
"M1073",0.014,0.0164448244211547
"M614",0.002,0.00695401304547419
"M607",0.001,0.00281701081077187
"M19135",0.011,0.00396674719293405
"M27673",0.988,0.000787111595121975
"M27082",0.718,0.0094217068257046
"M10735",0.001,0.00113619690991357
"M29819",0.085,0.0182907690933926
"M721",0.155,Inf
"M27819",0.001,0.00965213307646431
"M27425",0.001,0.00124853067796044
"M676",0.005,0.000264683017672334
"M552",0.606,0.0187552051092236
"M622",0.001,0.00765293589596013
"M39007",0.008,0.000565238530915398
"M27782",0.128,0.00915351532629829
"M27932",0.04,0.000162312396749928
"M27355",0.831,0.0193587075208481
"M27562",0.823,0.0193587075208481
"M27617",0.001,0.0014996153940502
"M27590",0.005,0.00111687624176369
"M814",0.001,0.0079073561018818
"M10654",0.047,0.0183326531159229
"M27734",0.001,0.00542050250356778
"M27689",0.041,0.0122334105220462
"M842",0.006,0.00735386402308246
"M29838",0.036,0.00177283474118217
"M41805",0.001,0.00323416056218782
"M27445",0.001,0.00346530108650948
"M17157",0.001,0.002063696296783
"M41810",0.02,0.000106241673307934
"M27742",0.003,0.000360309524947724
"M26917",0.036,0.0116461089617663
"M41819",0.001,0.000414346932892935
"M923",0.001,0.00702964727533462
"M27484",0.998,0.000147470823938727
"M41811",0.001,0.000331716759501723
"M38995",0.297,0.00538799067024846
"M27771",0.157,0.000644524672468918
"M1017",0.49,0.000286535984354763
"M27955",0.546,0.0188247383071203
"M27290",0.126,0.0122014971249483
"M27215",0.004,0.000147873330412733
"M27436",0.02,4.75664870526611e-05
"M4862",0.081,0.0182212358954959
"M783",0.057,0.00854300215657705
"M27789",0.545,0.00945818582975422
"M2661",0.636,0.0188247383071203
"M27326",0.069,0.00918999433034791
"M7927",0.746,0.0015112901783202
"M41834",0.39,0.00928761107600144
"M17541",0.001,0.00865999073457369
"M1077",0.01,3.03285474864003e-05
"M27945",0.017,0.00580533211912843
"M6729",0.541,0.00992060493997187
"M27376",0.001,0.0117938282285017
"M27556",0.014,0.00143967404086128
"M14966",0.085,0.0182212358954959
"M27779",0.005,0.00044151712071713
"M41804",0.001,0.000854207904490145
"M27322",0.997,0.00114154340137931
"M982",0.001,0.0161958299188864
"M6467",0.008,0.000255173312615093
"M27950",0.002,0.00866222795019866
"M27001",0.001,0.00111929724286318
"M942",0.001,0.0115456945886828
"M27229",0.001,0.0113002614053205
"M537",0.001,0.00765293589596013
"M27646",0.02,0.000119664052255748
"M27162",0.001,0.000235127869751586
"M27939",0.001,0.0154668880317983
"M27900",0.001,0.00155412989775453
"M27814",0.001,0.0115740370817294
"M490",0.815,0.000571463971173174
"M716",0.001,0.00762195156173119
"M776",1,0.0010658511442916
"M891",0.001,0.000558241071821595
"M27571",0.789,0.00538191253980584
"M27788",0.008,0.0107266301092706
"M903",0.001,0.00954992154119938
"M27557",1,0.00692145103783574
"M27638",0.505,0.0193587075208481
"M27250",1,0.001156840862756
"M27639",0.001,0.00590863767162893
"M26977",0.001,0.0177291507042985
"M41832",0.965,0.00166590888351152
"M27637",0.001,0.0042758592796361
"M27636",0.001,0.000608247846911843
"M27641",0.002,0.00113235373477924
"M27802",0.991,0.00342484387088344
"M27285",0.005,0.000349811320530701
"M26956",0.001,0.000888977843846669
"M29843",0.017,0.000372322381935656
"M27811",0.987,0.00200702692051298
"M27437",0.002,0.00298237107804505
"M27316",1,0.00173051651978837
"M29824",0.001,0.00276941895960839
"M27701",0.001,0.00368398604903972
"M1921",0.009,0.000637120942023143
"M27746",0.203,0.00236441253837158
"M27815",0.977,0.00134440868439884
"M27872",0.008,0.000148759431024931
"M27489",0.001,0.0134441510107259
"M27490",0.001,0.0147379461447102
"M27539",0.984,0.00652975034670374
"M27491",0.001,0.00133893192709956
"M27494",0.001,0.00662978293731951
"M27553",0.004,0.0028254510854199
"M41818",0.001,0.00217328705924205
"M41738",0.001,0.00107473778963336
"M41734",0.001,0.0181517026975992
"M29807",0.035,0.00427349598696243
"M41723",0.001,0.00189456454253912
"M27493",0.009,0.00458880401308721
"M41822",0.938,0.00164901052411503
"M41812",0.878,0.00104130020447604
"M41807",0.001,0.000494440001860347
"M41814",0.973,0.00154295775269069
"M583",0.001,0.00773090996573948
"M41813",0.001,0.00076205401147922
"M41808",0.001,0.000349186007783652
"M41817",0.004,0.000810084214320109
"M41820",0.001,0.00188645963051362
"M27487",0.002,0.000710203834574947
"M41816",0.001,0.000691059512732962
"M41815",0.001,0.000341638339818905
"M29666",0.003,0.00222703175220405
"M27234",0.226,0.00250425925135337
"M41806",0.001,0.000177447754026741
"M27696",0.003,0.0022035487771527
"M1095",0.003,0.00312803795636358
"M739",0.003,0.00467126963688226
"M41828",0.503,0.00204078320295335
"M41829",0.901,0.00311640111359765
"M1024",0.002,0.00712686992896896
"M27647",0.08,Inf
"M724",0.002,0.000134699207179108
"M27877",0.693,0.0126775656842286
"M27351",0.001,0.0173065987109978
"M27203",0.001,0.0137288552550358
"M41827",0.929,0.00220470188998946
"M27110",0.002,0.00321670450873163
"M26923",0.001,0.00658309053270922
"M27768",0.001,0.0177772687198672
"M27799",1,0.0121376703307527
"M27797",0.001,0.00250128781361763
"M27792",0.012,0.00263249317218577
"M27806",0.528,0.0188247383071203
"M27805",0.002,0.00196162503785754
"M27817",0.846,0.0193587075208481
"M27803",0.003,0.00352389974791324
"M27824",0.026,0.0122334105220462
"M27498",0.001,7.53931248811645e-05
"M27221",0.001,0.00594471499254679
"M39006",0.001,0.00113065140324645
"M27222",0.038,0.0122334105220462
"M27220",0.538,0.0188247383071203
"M39009",0.01,0.000128736879246961
"M27150",0.001,0.00401721386978373
"M27080",0.01,3.00669820832051e-05
"M41727",0.001,0.000675782628901841
"M7578",0.001,0.0147379461447102
"M16498",0.007,0.0147437562520198
"M27325",0.001,0.0173065987109978
"M18415",0.001,0.00718640105473747
"M19381",0.003,0.000137131855172925
"M2243",0.001,0.00567914115541803
"M27585",0.128,0.0182907690933926
"M27187",0.001,0.00115729643669159
"M27795",1,0.00419271024719324
"M42524",0.829,0.0193587075208481
"M41824",0.001,0.00129213518018919
"M41823",0.001,0.000904342625586696
"M27751",0.013,0.000243772408030246
"M27613",0.331,0.0152393830778982
"M29574",1,0.0025005233773485
"M29848",0.015,0.00518425141555346
"M26929",0.002,0.0064209490015795
"M41835",0.002,0.00036598793177441
"M7923",0.001,0.000224859786493788
"M27319",0.042,0.00735005763827883
