"pathway","pvalue","dist"
"M27480",0.001,0.01726988028807
"M13897",0.001,0.0554989872278281
"M27485",0.001,0.0207454120576914
"M840",0.002,0.0177597899094347
"M820",0.001,0.0121687192188739
"M27708",0.001,0.117545687228778
"M27379",0.616,0.0653676448797376
"M902",0.809,0.13023150843865
"M27937",0.001,0.0525870561380023
"M27619",0.77,0.0853481958380596
"M26991",0.001,0.123025429015297
"M27103",0.001,0.0101246222339697
"M1030",0.999,0.0230597497272388
"M27838",0.004,0.0834334038660134
"M11725",0.001,0.0156450372472392
"M678",0.001,0.0340511334976413
"M19832",0.225,0.00319714503272139
"M797",0.001,0.0792509671046166
"M29840",0.001,0.00358342470370046
"M29830",0.003,0.00964575109456152
"M18334",0.102,0.0610256574809825
"M27466",0.001,0.0844740827843431
"M27542",0.528,0.130267858722125
"M27087",0.611,0.130304209005599
"M938",0.001,0.00676332323037728
"M27935",0.001,0.000517463349813813
"M17879",0.004,0.0303445396240525
"M19248",0.001,0.00307358798695826
"M27182",0.001,0.125798657997962
"M27166",0.001,0.128051433501781
"M27591",0.02,0.0674031187186103
"M784",0.459,0.0330049169860101
"M16227",0.001,0.0389999912053072
"M2158",0.007,0.0227204298192515
"M29689",0.065,0.0164747000404559
"M29814",0.001,0.116926600486511
"M29701",0.001,0.101750189978638
"M2843",0.004,0.00210918316324932
"M559",0.001,0.0524017887912813
"M27558",0.001,0.0168990054715689
"M27681",0.838,0.067237865679994
"M641",0.991,0.0107130950785551
"M27096",0.727,0.0887929050130919
"M1078",0.004,0.074438074034194
"M15303",0.001,0.000462000462952842
"M837",0.001,0.0538090827815074
"M27163",0.001,0.0134426542734774
"M27812",0.001,0.0491983495773221
"M26926",0.667,0.130267858722125
"M651",0.504,0.0653676448797376
"M8245",0.029,0.106246861859829
"M27656",1,0.0415925722413954
"M27113",0.882,0.0595854457456477
"M808",0.002,0.0371315547693108
"M27164",0.027,0.0531546521272959
"M41837",0.001,0.00091124944053803
"M26907",0.001,0.0364268060216655
"M5650",0.024,0.0168465668794393
"M27193",0.001,0.103548991967422
"M26953",0.039,0.00905400585266397
"M16289",0.867,0.0535606236527993
"M27818",0.002,0.0209666952941312
"M6591",0.538,0.130267858722125
"M889",0.001,0.0719888099252669
"M29724",0.001,0.00481764288799136
"M27272",0.001,0.0252666263003096
"M29619",0.02,0.000385673708208737
"M27188",0.001,0.00146177142473407
"M27483",0.001,0.124417168972292
"M751",0.001,0.0201090899746909
"M27171",0.001,0.0963616616129043
"M512",0.001,0.00975347678504215
"M27258",0.001,0.104103107660229
"M26982",0.939,0.111497656996272
"M27151",0.001,0.0963616616129043
"M27263",0.001,0.11255603302577
"M39001",0.606,0.126633594192635
"M27248",0.001,0.0811396903757679
"M42527",0.262,0.0130398089351103
"M38996",0.008,0.0435863598413391
"M17386",0.001,0.0355827895719685
"M27243",0.001,0.0506825816845002
"M27752",0.988,0.00918084695445732
"M26981",0.001,0.0619962789545588
"M27674",0.982,0.0060475058098923
"M27046",0.001,0.00262695409947407
"M27465",0.96,0.0155295374494659
"M27360",0.002,0.0638580468513968
"M27227",0.001,0.128015083218306
"M13492",0.001,0.0494913743686295
"M19752",0.002,0.00180989599214886
"M27563",1,0.0498334079292741
"M27274",0.044,0.0336832435445626
"M27468",0.001,0.0423984955376544
"M27303",0.001,0.0436887182177373
"M27400",0.008,0.107264886962372
"M27546",0.001,0.0239835736713773
"M29854",0.002,0.0563441269572844
"M27554",0.001,0.00202052454998535
"M27257",0.001,0.0231233582184942
"M16312",0.003,0.00111610071795215
"M27712",0.029,0.0528874016240477
"M27428",0.001,0.0269480841592399
"M39005",0.014,0.047096968426233
"M27470",0.001,0.218491045179032
"M29829",0.105,0.00702386831206221
"M27702",0.001,0.126633594192635
"M27191",0.001,0.0241314937269017
"M27275",0.001,0.00426740144161378
"M1070",0.02,0.000596112551019631
"M549",0.005,0.065504971460432
"M26930",0.001,0.125798657997962
"M27589",0.585,0.0237553784231659
"M27244",0.001,0.00474002637577554
"M27079",0.997,0.020609686638734
"M628",0.001,0.0216123625199917
"M669",0.002,0.0186845844942104
"M27756",0.001,0.0203277715913458
"M27510",0.007,0.112497516703625
"M550",0.004,0.00268833280470377
"M6768",0.001,0.123025429015297
"M27698",0.003,0.0202900644292688
"M779",0.001,0.00907697911756392
"M4280",0.001,0.0635949690661424
"M12123",0.933,0.052973512285774
"M27753",0.66,0.00399393673947343
"M27156",0.001,0.125798657997962
"M16597",0.042,0.0462720357069816
"M522",0.001,0.000982379124244496
"M29808",0.001,0.0510833650949564
"M27763",0.001,0.00994925524615287
"M11184",0.963,0.0387136944119108
"M27111",0.839,0.0673264197673578
"M525",0.001,0.0836820903486996
"M29582",0.992,0.00788298618408962
"M868",0.012,0.00223877163948902
"M27309",0.004,0.0381672341993536
"M27310",0.015,0.113879005729296
"M26969",0.001,0.00513911038962984
"M27875",0.001,0.0587252038144606
"M27311",0.001,0.010860705579514
"M13408",0.001,0.0366871723825549
"M8410",0.001,0.116819322381435
"M29536",0.891,0.0383720169504415
"M16647",0.001,0.000248132494484235
"M26928",0.844,0.0673264197673578
"M19861",0.021,0.0535295088104929
"M27665",0.983,0.00827303954141024
"M27476",1,0.00390060248333825
"M27952",0.001,0.0326398368876857
"M14663",0.001,0.0758477595461941
"M595",1,0.00696514800488415
"M27308",0.001,0.00716934467888123
"M1002",0.987,0.00352841022016615
"M14804",0.006,0.00808893457885599
"M729",0.001,0.0195854107443488
"M27574",0.04,0.000451736603972954
"M27686",1,Inf
"M27651",0.03,0.0058480224720391
"M27854",0.69,0.00128749723319517
"M27108",0.001,0.116926600486511
"M27582",0.988,0.0108069614541753
"M27697",0.887,0.00133608078782261
"M27206",0.008,0.0150326557479654
"M27205",0.001,0.0104041773114641
"M839",0.019,0.00332464550174983
"M41721",0.027,0.0383154278662347
"M941",0.001,0.00164577198659781
"M29842",0.001,0.0179008894484526
"M661",0.001,0.0265704504513406
"M27189",0.001,0.128051433501781
"M41724",0.001,0.024606676233997
"M29803",0.001,0.00701849173334174
"M27097",1,0.00341924297231658
"M2844",0.001,0.00622566958032167
"M27101",0.001,0.0313662080267781
"M27544",0.783,0.0886804068167796
"M587",0.001,0.00100251629458117
"M27946",0.001,0.0821803692940976
"M27317",0.001,0.119427514769283
"M27941",0.001,0.0367808735716331
"M27649",0.001,0.00387397795137216
"M27175",0.001,0.000773220617228251
"M27506",0.53,0.0870705504255757
"M9648",0.001,0.0484883002109845
"M27938",0.001,0.00425418801473376
"M4904",0.006,0.0192677359217486
"M27297",0.074,0.0254951778302865
"M10775",0.002,0.04221961823936
"M27888",0.022,0.00173814434503971
"M532",0.001,0.0806812606244335
"M14309",0.006,0.0164280008950897
"M800",0.001,0.00298897551851013
"M1040",0.001,0.128051433501781
"M10450",0.001,0.105694489366165
"M27650",0.999,0.0107869791105953
"M927",0.001,0.128015083218306
"M610",0.001,0.000268445107832601
"M12484",0.001,0.0642175936315543
"M27676",0.718,0.0870143013274196
"M14981",0.001,0.0546412778977583
"M1080",0.001,0.00646093386429637
"M26993",0.097,0.0329088940146965
"M657",0.001,0.0719888099252669
"M27207",1,0.0216091433937638
"M16523",0.001,0.0363990664372314
"M11575",0.001,0.102466465005506
"M27820",0.797,0.00826982784355642
"M791",0.007,0.0191349362289582
"M27131",0.003,0.00297680110477682
"M26972",0.001,0.0111481480818449
"M27851",0.001,0.0377735704781407
"M27028",0.001,0.116819322381435
"M19193",0.001,0.0595854457456477
"M26911",0.002,0.00334300907774486
"M27236",0.853,0.0887366559149357
"M27857",0.001,0.0236375650117842
"M1443",0.006,0.0203127218222277
"M27247",0.012,0.0662206455628565
"M27253",0.99,0.00404076925632969
"M27592",0.071,0.0339018096439956
"M27201",0.115,0.0020926057754703
"M576",0.001,0.0114063810304826
"M26983",0.001,0.0606852221141378
"M15434",0.12,0.000840879967422756
"M27293",0.432,0.01842489615911
"M27874",0.001,0.00243885002678833
"M27352",0.001,0.0624006407742772
"M13748",0.026,0.00670510705498079
"M1877",0.996,0.0140162278858243
"M695",0.001,0.00764780205833598
"M773",0.008,0.0107452939059656
"M27840",0.533,0.0853481958380596
"M507",0.002,0.0248018647735307
"M519",0.004,0.0342330869692975
"M27232",0.001,0.0844178336861869
"M1009",0.001,0.0961981273320644
"M27288",0.971,0.00213829062760281
"M27849",0.609,0.130304209005599
"M706",0.003,0.00255076146059763
"M26999",0.033,0.00960167864359783
"M27568",0.015,0.112392934962629
"M27060",0.439,0.0870705504255757
"M27059",0.001,0.108566351612251
"M18437",0.797,0.00206917091261929
"M692",0.001,0.0448758536084882
"M41833",0.003,0.0100244883902705
"M631",0.596,0.00462670490009092
"M27439",0.775,0.0393790843135798
"M600",0.007,0.00153110434754608
"M685",0.001,0.105694489366165
"M27252",0.004,0.0160108069820615
"M636",0.001,0.0796405817061037
"M27233",0.339,0.00496582723143775
"M666",0.694,0.130267858722125
"M27230",0.028,0.0306755954620362
"M660",0.707,0.130267858722125
"M27390",0.001,0.128051433501781
"M27497",0.967,0.0318729541351925
"M8240",0.001,0.00762833269259431
"M26960",0.001,0.0836820903486996
"M27255",0.001,0.0101359322313747
"M928",0.001,0.124417168972292
"M1003",0.042,0.116027199492119
"M41830",0.001,0.0365907549197439
"M1072",0.324,0.0152604227065839
"M39003",0.001,0.118275535432714
"M29816",0.001,0.0131752987414659
"M27781",0.001,0.120809003794953
"M518",0.995,0.00423506121416522
"M29617",0.01,0.0237119160548936
"M27198",0.009,0.0612866487860704
"M6121",0.004,0.0373990549861163
"M27933",0.001,0.0730639467970781
"M1051",0.003,0.065504971460432
"M27219",0.995,0.00354550532071915
"M715",0.999,0.0111498248920319
"M877",0.001,0.0723238313671701
"M27472",0.004,0.00160201986330565
"M27408",0.002,0.0185413907057994
"M26964",0.003,0.00765638968869551
"M1870",0.005,0.00616196746499817
"M27594",0.004,0.0185447089244589
"M620",0.007,0.0108477858590256
"M27383",0.838,0.0673264197673578
"M27605",0.847,0.0887366559149357
"M965",0.001,0.00519397066504308
"M27858",0.001,0.117545687228778
"M27648",0.991,0.00825461298866892
"M27381",0.029,0.00565417891208116
"M27794",0.001,0.000553760301151423
"M983",0.02,0.000808691901336947
"M27893",0.001,0.125798657997962
"M27894",0.01,0.00690881948407823
"M5113",0.002,0.00945589190889772
"M1012",0.001,0.0217449013780718
"M27897",0.001,0.128015083218306
"M27873",0.001,0.0429427445979798
"M1014",0.001,0.115819349591945
"M760",0.009,0.0110719561928659
"M542",0.001,0.0796405817061037
"M27860",0.001,0.128015083218306
"M27604",0.001,0.115819349591945
"M4076",0.04,0.00149322786084555
"M921",0.001,0.10195935346063
"M5283",0.07,0.000992917143791066
"M27460",0.001,0.00904535437106667
"M14766",0.001,0.0109547072839228
"M971",0.001,0.00980505270228361
"M27464",0.001,0.0648635302708175
"M27282",0.34,0.0104000440554967
"M27482",0.94,0.0114662018992666
"M27240",0.001,0.0633091172029158
"M7455",0.001,0.00352153442767611
"M27382",0.001,0.00154064321419742
"M859",0.001,0.0545644817447539
"M691",0.356,0.0878084751929184
"M690",0.001,0.0433101731568964
"M27706",0.001,0.116164198203108
"M26916",0.03,0.0250210491537995
"M670",0.001,0.11255603302577
"M997",0.002,0.00389396140288902
"M29844",0.626,0.130304209005599
"M959",0.001,0.116027199492119
"M977",0.001,0.0177254551635446
"M27609",0.001,0.00255223744696155
"M42519",0.601,0.126633594192635
"M27640",0.001,0.00387397795137216
"M27936",0.001,0.109292716459594
"M29806",0.011,0.035253728016792
"M27949",0.001,0.115437833355764
"M27846",0.132,0.0334670832703028
"M27780",0.001,0.0372118741929838
"M962",0.001,0.0124628514270524
"M27228",0.606,0.130304209005599
"M29766",0.001,0.107839986764908
"M27680",0.929,0.0529400119845768
"M27584",0.005,0.00282352427088028
"M17034",0.012,0.0033538251671622
"M914",0.006,0.0110259515249709
"M27567",0.002,0.0766420254598582
"M26896",0.001,0.119427514769283
"M15195",0.001,0.0203950288594036
"M29836",0.001,0.000578531884218269
"M39013",0.581,0.130267858722125
"M39011",0.071,0.0854044449362157
"M42520",0.88,0.0436113803968385
"M27901",0.075,0.0438010175956195
"M27216",0.009,0.0287515676758349
"M41728",0.001,0.0281396347256858
"M29805",0.034,0.0032349928302429
"M973",0.997,0.0289388587484066
"M1011",0.001,0.106420854213508
"M1061",0.001,0.0543631631966845
"M27776",0.001,0.0758477595461941
"M29804",0.005,0.00237005324841352
"M41831",0.996,0.00256470695889289
"M27740",0.001,0.120809003794953
"M27855",0.015,0.052391589033796
"M529",0.001,0.00682649276277886
"M27777",0.001,0.109292716459594
"M27461",0.648,0.0330908882638868
"M27104",0.065,0.0207301569554308
"M27085",0.001,0.0446906770805577
"M27169",0.651,0.0653676448797376
"M27772",0.002,0.0116332999863919
"M27102",0.042,0.0382749107333325
"M18311",0.001,0.00165018496067234
"M1088",0.001,0.0260884906340108
"M27081",0.709,0.0203214790881524
"M27642",0.005,0.014386674030768
"M27251",0.001,0.00210435860721966
"M27622",0.626,0.130304209005599
"M18795",0.516,0.0870705504255757
"M27580",0.034,0.0335000767380728
"M26967",0.004,0.037391552345971
"M27778",0.001,0.00708081267825351
"M41838",0.075,0.12666994447611
"M712",0.007,0.0448817728678908
"M27424",0.072,0.0854044449362157
"M27442",0.026,0.106246861859829
"M27719",0.001,0.07712477592535
"M16864",0.02,0.00100787406790863
"M2881",0.234,0.0150141759417875
"M27816",0.001,0.0214860694069703
"M14690",0.003,0.00904721323164039
"M27418",0.001,0.0182495062226039
"M721",1,Inf
"M27942",0.145,0.0532755880164228
"M26973",0.001,0.0033035963641944
"M27572",0.992,0.00772833037527008
"M15096",0.027,0.108201658448014
"M29822",0.001,0.0836820903486996
"M27093",0.001,0.00330280932242093
"M27107",0.006,0.00127966091146306
"M27134",0.001,0.00769048173230842
"M27652",0.046,0.0151988270472248
"M27895",1,0.00529875858608607
"M27928",0.532,0.130267858722125
"M27160",0.001,0.109292716459594
"M19582",0.308,0.0797882580401236
"M1005",0.003,0.0656879677318794
"M14033",0.06,0.203974817685219
"M853",0.024,0.118275535432714
"M27954",0.569,0.130267858722125
"M979",0.001,0.123025429015297
"M7169",0.002,0.0473774458818273
"M26997",0.85,0.0341849592222095
"M3492",0.001,0.0259114175638938
"M27467",1,0.0027835759935878
"M918",0.001,0.00928124120411563
"M27832",0.004,0.00192839586591973
"M27654",0.07,0.000984659267392741
"M12347",0.001,0.0327481120154566
"M11187",0.001,0.0196858815085735
"M27426",0.002,0.0174050654596265
"M41735",0.724,0.0870143013274196
"M27529",0.001,0.0440998243774006
"M27526",0.001,0.0440998243774006
"M27527",0.001,0.0440998243774006
"M27528",0.001,0.0440998243774006
"M27944",0.001,0.0822932984454925
"M27645",0.11,0.0495501713884461
"M4217",0.06,0.00101723533660329
"M27616",0.001,0.0205403112946092
"M27380",0.828,0.0870143013274196
"M875",0.003,0.011063064761389
"M913",0.002,0.0145928703661559
"M4281",0.001,0.0799201687702772
"M705",0.002,0.00107236520663221
"M985",0.001,0.00752311357663239
"M735",0.02,0.000537972644363805
"M29793",0.045,0.0299138278736579
"M957",0.067,0.115990849208644
"M27000",0.009,0.00748227596369562
"M27094",0.823,0.0653676448797376
"M27921",1,Inf
"M915",0.002,0.0855147617026728
"M27089",0.001,0.0172434692425961
"M1059",0.005,0.0142688985878342
"M27587",0.001,0.0215931162793491
"M6177",0.001,0.0698731744340339
"M27210",0.02,0.0531546521272959
"M27560",0.001,0.0156894715761471
"M872",0.004,0.0013019163989343
"M27880",0.001,0.0796405817061037
"M27879",0.031,0.0245061661617107
"M27882",0.62,0.126633594192635
"M29777",0.001,0.0204929825665483
"M16441",0.723,0.0142063067280628
"M611",0.007,0.0173774324352428
"M29790",0.001,0.0383938258531289
"M7257",0.898,0.0542147356222191
"M27378",0.749,0.0853481958380596
"M27471",0.986,0.00613465169410594
"M42525",0.045,0.0159427137586054
"M11215",0.107,0.0048047704622095
"M8276",0.018,0.0441023394211342
"M152",0.001,0.00841560088907841
"M571",0.848,0.0268260859638877
"M27829",0.001,0.0316384364801131
"M27831",0.002,0.0232137772420244
"M27416",0.013,0.0224355620128148
"M546",0.083,0.0385156077928594
"M1029",1,0.0344515913599237
"M27859",0.006,0.0656234814169239
"M5485",0.999,0.00215190722611377
"M864",0.83,0.00252769588475785
"M19381",0.024,0.00106777299888591
"M27190",0.001,0.0290733226682041
"M10959",0.523,0.0523194003163542
"M27673",0.991,0.00601178407728419
"M27385",0.001,0.0323165387340207
"M27626",0.077,0.0147305369229196
"M1441",0.001,0.0819342951963493
"M27186",0.001,0.00693029059340784
"M27579",0.001,0.010100182505143
"M18175",0.007,0.0377891073754937
"M14582",0.002,0.0773468682158582
"M1074",0.011,0.00290436960268287
"M11773",0.002,0.0469014244238307
"M27050",0.02,0.000582026124341092
"M27682",0.001,0.0329555126832953
"M12289",0.089,0.0610256574809825
"M792",0.002,0.0322508016211099
"M4138",0.97,0.00933861688417143
"M29846",0.001,0.125798657997962
"M27211",0.001,0.00918026777347631
"M27455",0.835,0.13023150843865
"M27565",0.001,0.00029537476465733
"M27835",0.28,0.0431766283542702
"M777",0.002,0.000613834827626147
"M738",0.001,0.00515197714862474
"M2286",0.991,0.0196135340482867
"M9400",0.001,0.0018935053114354
"M27822",0.001,0.00120946527266068
"M27218",0.002,0.00203767764243063
"M27850",0.001,0.0836820903486996
"M649",0.001,0.000979623805195662
"M752",0.006,0.00109209264186123
"M714",0.001,0.128051433501781
"M27655",0.625,0.0664134478890706
"M27419",0.001,0.0451131368453894
"M759",0.01,0.07879088141471
"M18788",0.15,0.00636190985048099
"M27462",0.008,0.0782540632809172
"M27841",0.002,0.0494380840084331
"M713",0.984,0.00593450206644265
"M590",0.001,0.00118764461601687
"M27231",0.001,0.00949735750299783
"M27842",0.004,0.0407187632418869
"M924",0.005,0.057675443351358
"M9450",0.024,0.033621431785086
"M29825",0.001,0.0950803153081865
"M919",0.651,0.0377943864229086
"M27557",0.955,0.0522878348658918
"M27847",0.001,0.0158925263923637
"M27032",0.001,0.00691426858025589
"M26985",0.001,0.0279707764844034
"M1073",0.001,0.115437833355764
"M27660",0.994,0.00272333190895687
"M916",0.001,0.0064564706063241
"M19135",0.001,0.0305852659828439
"M614",0.001,0.0517508267886194
"M607",0.001,0.0214193255011191
"M29819",0.084,0.130304209005599
"M27082",0.756,0.0653233678360557
"M27599",0.625,0.0401438303605602
"M29565",0.001,0.000447579169588863
"M6467",0.015,0.00195732931121701
"M27819",0.001,0.0717086973698105
"M27185",0.001,0.000230915611504073
"M552",0.001,0.126633594192635
"M27782",0.691,0.0654119219234195
"M622",0.001,0.0563441269572844
"M10735",0.005,0.00890237701519975
"M39007",0.004,0.00421264031462868
"M27617",0.001,0.0110632678307341
"M27590",0.001,0.00880720542148244
"M1077",0.001,0.000233734891055144
"M27734",0.001,0.0406154676531646
"M27355",0.827,0.13023150843865
"M27562",0.846,0.13023150843865
"M10654",0.001,0.128015083218306
"M814",0.001,0.0589882815997151
"M27425",0.001,0.00963959174312066
"M842",0.235,0.0532407627890221
"M27689",0.564,0.0888491541112481
"M29838",0.78,0.0130709638798622
"M27445",0.001,0.0254080762079604
"M27932",0.03,0.00123215258183893
"M41805",0.001,0.0241405455373058
"M41810",0.001,0.000803179918591805
"M17157",0.001,0.0154320604707889
"M26917",0.003,0.0819020279054331
"M38995",0.831,0.0387136944119108
"M923",0.002,0.0512550141983677
"M27436",0.001,0.000363899314531189
"M27955",0.539,0.130267858722125
"M27789",0.818,0.0673264197673578
"M27290",0.576,0.0871267995237319
"M4862",0.091,0.12666994447611
"M6729",0.157,0.0730286741231702
"M27771",0.042,0.00479679891081505
"M27326",0.803,0.0674149738547216
"M27646",0.03,0.000912877709445587
"M2661",0.513,0.130267858722125
"M27215",0.006,0.00113086945939886
"M676",0.005,0.00202553152806885
"M41834",0.561,0.0653676448797376
"M41811",0.001,0.00247918478607069
"M27742",0.001,0.00275741990630419
"M27376",0.012,0.0867677962745886
"M7927",0.004,0.0117870978303987
"M41819",0.002,0.00305185091716154
"M14966",0.086,0.12666994447611
"M17541",0.001,0.0633091172029158
"M27945",0.027,0.0438539496121674
"M27322",0.994,0.00862864179935918
"M27950",0.001,0.0635949690661424
"M891",0.001,0.00434709000523621
"M982",0.001,0.115819349591945
"M942",0.001,0.0844740827843431
"M27229",0.001,0.0812526195271628
"M27779",0.001,0.00338212539501995
"M537",0.001,0.0563441269572844
"M41804",0.001,0.00645554690183864
"M27939",0.001,0.111829668178426
"M27001",0.002,0.00848115992267322
"M29807",0.02,0.0331003949500276
"M27814",0.003,0.0857271173562589
"M716",0.001,0.0564464373241075
"M41832",0.906,0.012415014115453
"M27788",0.001,0.07712477592535
"M27900",0.001,0.0118035052296742
"M27556",0.001,0.0112457230084977
"M899",0.99,0.00173474097527476
"M27285",0.006,0.00261722009733912
"M27571",0.943,0.0383720169504415
"M903",0.001,0.0717092705523392
"M27162",0.001,0.00185819749654014
"M27815",0.975,0.0102383627374979
"M27637",0.005,0.0318425485565547
"M29843",0.003,0.00288764305356239
"M27638",0.503,0.13023150843865
"M26977",0.001,0.124417168972292
"M783",0.035,0.0650391905309374
"M27212",1,0.00644027249419139
"M27639",0.005,0.0440726116683483
"M27811",0.649,0.0149904061375827
"M27539",0.961,0.0480342586697566
"M27316",1,0.0131688676851818
"M27250",1,0.00891510698689085
"M27641",0.003,0.00858280308876698
"M29574",1,0.0188088401411045
"M27802",0.977,0.0253156733047637
"M27746",0.114,0.0177341531542439
"M29824",0.001,0.0203324131507405
"M27701",0.001,0.0289076805681802
"M27437",0.004,0.0231796785568677
"M27636",0.001,0.00463762326835551
"M26956",0.001,0.00682649276277886
"M27490",0.001,0.107839986764908
"M27553",0.002,0.0215188135736234
"M490",0.314,0.00437390395696357
"M27489",0.001,0.100322710805906
"M27491",0.001,0.0101482699629952
"M27872",0.008,0.00112351672666415
"M27494",0.001,0.0513743854402523
"M27493",0.007,0.0353270260135807
"M41818",0.551,0.0158245298523474
"M41723",0.001,0.0142244922714404
"M41812",0.948,0.0074478430896156
"M41738",0.001,0.00802544013076676
"M41807",0.001,0.00364302664465623
"M41734",0.001,0.123035679946621
"M41806",0.001,0.00131334170889751
"M41814",0.978,0.0109375730423137
"M41822",0.954,0.0117863488687548
"M41820",0.001,0.0138730484043071
"M29666",0.004,0.0163947422636466
"M583",0.001,0.0578615859392876
"M27498",0.001,0.000574845440622866
"M27487",0.002,0.00544228177786276
"M41815",0.976,0.00252049312220708
"M776",0.999,0.00816644701538389
"M41816",0.001,0.00509369493753969
"M41813",0.001,0.00561977966010361
"M41817",0.001,0.00607326194435648
"M41808",0.001,0.00260622044806295
"M1921",0.004,0.00492416147929045
"M27696",0.002,0.0169521364745788
"M41827",0.941,0.0156799114437574
"M41828",0.573,0.0144921587947261
"M41829",0.9,0.0220306061496457
"M27877",0.687,0.0870143013274196
"M27351",0.001,0.125798657997962
"M1024",0.007,0.0543743041720299
"M27647",1,Inf
"M27203",0.001,0.10195935346063
"M739",0.001,0.0361103823344776
"M27234",0.174,0.0192190997142221
"M26923",0.001,0.0478343255810919
"M27768",0.001,0.123025429015297
"M1095",0.003,0.0239278298309538
"M27110",0.003,0.0236737829852543
"M27041",0.022,0.0983284295834199
"M27806",0.534,0.130267858722125
"M27803",0.009,0.0264134344623727
"M27792",0.002,0.020109089593342
"M27799",1,0.0836820903486996
"M27805",0.024,0.0147577926915103
"M27817",0.84,0.13023150843865
"M27824",0.566,0.0888491541112481
"M27797",0.001,0.019060975506745
"M39006",0.001,0.00839089619394907
"M1017",0.626,0.00221556366884696
"M27221",0.001,0.0428027904907158
"M27915",0.772,0.0088067622899502
"M27220",0.558,0.130267858722125
"M27222",0.521,0.0888491541112481
"M39009",0.001,0.000973370219485057
"M27150",0.001,0.0297339389029768
"M16498",0.006,0.107769789159712
"M27795",1,0.0298678366835181
"M7578",0.001,0.107839986764908
"M27080",0.001,0.000232080127190699
"M27325",0.001,0.125798657997962
"M41727",0.001,0.00507497326714363
"M42524",0.821,0.13023150843865
"M27585",0.622,0.130304209005599
"M18415",0.001,0.0542138907221767
"M2243",0.001,0.0433133674737173
"M27187",0.004,0.00879037596462034
"M724",0.001,0.00102019892084669
"M29848",0.015,0.0400511361729705
"M41824",0.001,0.00955583307845134
"M26929",0.001,0.0480451203508328
"M41823",0.002,0.00671840262866356
"M27319",0.004,0.0523580887325987
"M27694",1,Inf
"M26965",0.001,0.128051433501781
"M878",0.001,0.0108466658257326
"M925",0.001,0.072693652681267
"M42517",0.001,0.0303388578028949
"M7923",0.001,0.00172665701819049
"M1662",0.827,0.0870143013274196
"M9379",0.001,0.0506234148443325
"M27484",0.998,0.00112552585396577
"M41826",0.001,0.0197681770438028
"M41835",0.002,0.00271081099514738
"M27613",0.239,0.109292716459594
